Date,Time,RANDWICK_SO2,RANDWICK_NO,RANDWICK_NO2,RANDWICK_OZONE,RANDWICK_PM10,RANDWICK_PM2.5,ROZELLE_SO2,ROZELLE_NO,ROZELLE_NO2,ROZELLE_OZONE,ROZELLE_PM10,ROZELLE_PM2.5,CHULLORA_SO2,CHULLORA_NO,CHULLORA_NO2,CHULLORA_OZONE,CHULLORA_PM10,CHULLORA_PM2.5
01/01/2020,01:00,0,-0.1,0,2,40.9,18.5,0,0,0.1,1.8,36.6,10.2,0,0,0,1.8,39.5,13.1
01/01/2020,02:00,,,,,45.4,8.1,,,,,35.2,10.9,,,,,38.4,11.3
01/01/2020,03:00,0,0,0.4,1.4,39.7,15,0,0,0,1.8,35.9,12.4,0,0.1,0.2,1.6,39.5,11.8
01/01/2020,04:00,0.1,0,0.5,1.3,45,16.2,0,0,0,1.8,35.2,16.2,0,0,0.1,1.5,40.5,13.2
01/01/2020,05:00,0.1,0,0.9,1.1,48.5,22.7,0,0,0.1,1.8,37.3,12.6,0,0,0,1.6,38.1,11.6
01/01/2020,06:00,0.1,0,0.8,1,52.8,24.2,0,0,0.1,1.9,41.6,14.3,0,0.1,0,1.7,36.9,16.7
01/01/2020,07:00,0.1,0.2,0.6,1.2,58.3,21.7,0,0,0.1,1.8,48.8,15,0,0,0,1.7,39.9,14.9
01/01/2020,08:00,0.1,0.2,0.4,1.4,52.9,18.2,0,0,0,1.9,50.2,24.7,0,0,-0.1,1.9,49.1,14.1
01/01/2020,09:00,0.1,0,0.1,1.9,58.1,3.8,0,0,0,2.2,59.9,20.8,0,0.1,-0.1,2.2,56.2,18.1
01/01/2020,10:00,0,0,0,2.3,72.5,,0.1,0.1,0.3,2.4,63.1,24.7,0,0,-0.2,2.6,54.5,22.8
01/01/2020,11:00,0,-0.1,0,2.9,107.5,26.7,0.1,0.1,0.2,3.1,66,28.4,0,0,-0.1,3.1,59.4,22.1
01/01/2020,12:00,0,-0.1,0,3.2,111.7,63.1,0.1,0,0.2,4.6,89.2,38.2,0,0,-0.1,3.5,73.1,29
01/01/2020,13:00,0,-0.1,0,3.5,129.2,85,0,0,0.1,4.2,90.3,54.1,0,0,0,4.4,87.2,43
01/01/2020,14:00,0,-0.1,-0.1,2.7,63,77.8,0,0,0,3.7,77.7,67.7,0,0,-0.1,4,104.8,57.6
01/01/2020,15:00,0,0,-0.1,2.7,46.3,37.4,0,0,-0.1,3,32,40.7,0,0,-0.2,3.1,63.4,57.3
01/01/2020,16:00,0,0,-0.1,2.5,47.4,26.1,0,0,-0.1,2.9,27.5,15,0,0,-0.2,2.9,30.6,33.4
01/01/2020,17:00,0,0,-0.2,2.5,52.7,39.9,0,0,-0.1,2.7,35.9,12.3,0,0,-0.2,2.6,35.7,22.2
01/01/2020,18:00,0,0,-0.1,2.5,53.9,35.4,0,0,-0.1,2.6,39,13.2,0,0,-0.2,2.5,34.6,18.1
01/01/2020,19:00,0,-0.1,-0.1,2.5,49.1,19.1,0,0,0.1,2.5,40.8,15.5,0,0,-0.1,2.4,37.6,9.4
01/01/2020,20:00,0,0,0,2.3,35.9,-3,0,0,0.2,2.2,33.8,15.8,0,0,-0.1,2.2,38.9,9.4
01/01/2020,21:00,0,0,-0.2,2.6,27.4,-8.9,0,0,0.3,2.1,27.5,8.1,0,0.1,0.2,2,36.1,12.3
01/01/2020,22:00,0,0,-0.1,2.8,40.1,29.9,0,0,0.1,2.4,33.6,6.8,0,0.3,0.4,1.8,37.2,19.9
01/01/2020,23:00,0,0,-0.1,2.6,44.2,25.5,0,0,-0.1,2.6,36.6,15.4,0,0.3,0.3,1.9,38.7,27
01/01/2020,24:00,0,0,-0.1,2.6,39.4,40.3,0,0,-0.1,2.7,33.7,21.3,0,0.2,0.3,1.9,37.6,23.2
02/01/2020,01:00,0,0,-0.1,2.5,40,31.1,0,0,-0.1,2.5,38.4,21.2,0,0.2,0.3,1.9,47,17.9
02/01/2020,02:00,,,,,44.7,35.4,,,,,40.6,20.8,,,,,50.1,21.2
02/01/2020,03:00,0,0,-0.2,2.2,51.7,28,0,-0.1,0,2.3,44.9,24.6,0,0.2,0.4,1.9,47.6,27.8
02/01/2020,04:00,0,0,-0.1,2.1,84.4,54.5,0,-0.1,0,2.2,64.1,26.4,0,0.2,0.3,1.8,56.1,29
02/01/2020,05:00,0,0,-0.1,2.1,91.2,80.8,0,-0.1,0.2,2,97.1,48.6,0,0.2,0.5,1.6,73.8,40.6
02/01/2020,06:00,0,,,2.4,28.1,71.5,0.1,0,0.6,1.5,108,78.1,0,0.1,0.3,1.6,89.8,51.8
02/01/2020,07:00,0,,,2.2,27.7,39.5,0,0,0.2,2,25,67.8,0,0.1,0.5,1.4,100,64.9
02/01/2020,08:00,0,,,2.2,30,19.7,0,0,0,2.2,24,24.6,0,0.1,0.3,1.7,100,72.6
02/01/2020,09:00,0,,,2.1,26.5,-3.3,0,0,0,2.3,23.7,14.9,0,0,0.1,2.1,66,68.7
02/01/2020,10:00,0,,,2.1,20.6,-2.5,0,0,0,2.4,25.4,7.5,0,0,0,2.4,58.1,55.9
02/01/2020,11:00,0,,,2.1,18.1,7.3,0,0.1,0.1,2.4,23.3,6.5,0,0,0,2.5,46,41.9
02/01/2020,12:00,0,,,2,16.9,-3.6,0,0.2,0.2,2.2,23.7,9,0,0.1,0,2.7,31.4,33
02/01/2020,13:00,0,,,2,19.2,4.5,0,0.2,0.2,2.2,22.3,5.2,0.1,0.2,0.2,2.5,21.8,20.6
02/01/2020,14:00,0.1,,,2.1,21.9,7.6,0,0,0,2.4,21.6,6.8,0.1,0.1,0.1,2.4,21.1,12.3
02/01/2020,15:00,0,,,2.3,24.8,7.5,0,0,0,2.4,22.7,4.4,0,0.1,0,2.3,21.9,11.3
02/01/2020,16:00,0,,,2.5,35.9,16.2,0,0.1,0,2.4,27.3,9.5,0,0.1,0.1,2.3,26.3,11.6
02/01/2020,17:00,0,,,2.8,55.8,12.2,0,0,0.1,2.5,39.7,14.2,0,0.1,0.2,2.2,29.1,1.4
02/01/2020,18:00,0.1,,,2.3,37.3,,0,0,0.1,2.2,32.5,15.9,0,0,0.3,2,42.5,8.4
02/01/2020,19:00,0.1,,,2.3,31.8,3.5,0,0,0,2.2,25.2,11,0,0,0.4,1.6,28,13.5
02/01/2020,20:00,0,,,2.3,36.9,,0,0,0,2.3,28.5,12.3,0,0,0.2,1.8,28.5,13.4
02/01/2020,21:00,0,,,2.3,37.5,,0,0,0,2.4,29.6,19.7,0,0,0,2.1,32.5,12.5
02/01/2020,22:00,0,,,2.4,36.2,6.7,0,-0.1,0,2.4,31,17.7,0,0,0,2,32.7,16.1
02/01/2020,23:00,0,0,-0.2,2.3,39.5,29,0,-0.1,0,2.5,29.8,14.9,0,0,0,2,34.6,19.6
02/01/2020,24:00,0,,,2.4,31.9,41.3,0,0,0,2.4,30.8,16.9,0,0,-0.1,2.2,32.9,17.7
03/01/2020,01:00,0,,,2.4,32.6,31.5,0.1,0,0.3,2.2,35.6,20.1,0,0,-0.1,2.3,36.2,21
03/01/2020,02:00,,,,,37.9,23.3,,,,,37.9,15.1,,,,,40.4,23
03/01/2020,03:00,0,0,-0.1,2.3,40.3,25.8,0,0,0.2,2.3,41.1,20.3,0,0,0.3,2.1,42.9,22.9
03/01/2020,04:00,0,0,-0.1,2.4,37.9,25.2,0,0,0.2,2.3,36.5,18.8,0,0,0.2,1.9,49.7,28.2
03/01/2020,05:00,0,0,-0.1,2.4,41.8,21,0,0,0.1,2.5,41.4,19.1,0,0.1,0.7,1.4,55.4,32.4
03/01/2020,06:00,0,0,-0.1,2.2,41.5,7.5,0,0,0.6,1.9,41.4,30.9,0,0.3,1,1.1,63.2,38.3
03/01/2020,07:00,0,0,0,2.2,37.6,17.1,0.1,0.2,1.2,1.3,42.4,24.8,0,0.2,0.8,1.3,63.3,38.6
03/01/2020,08:00,0.1,0.4,0.7,1.6,74.6,34,0,0.1,0.5,2,53.7,17.7,0,0.2,0.4,1.9,59.2,34
03/01/2020,09:00,0.1,0.4,0.6,1.9,51.3,35.6,0,0.1,0.3,2.4,53.1,16.4,0,0.2,0.3,2.3,53.3,36.3
03/01/2020,10:00,0.1,0.2,0.4,2.5,52.5,9.2,0,0.1,0.2,3.4,38,10.3,0,0.2,0.4,2.9,41.6,31.5
03/01/2020,11:00,0.1,0,0,3.2,47.8,2.6,0,0.5,0.9,3.1,43.5,14.2,0,0.1,0.1,4.4,41.3,23.9
03/01/2020,12:00,0,0,-0.1,3.8,44.2,22.2,0,0.7,1.4,3.2,47,16.7,0.1,0.1,0.3,4.8,47.2,25.5
03/01/2020,13:00,0,0,-0.2,3.2,36.9,27.3,0.1,0.7,1.3,3.1,40.1,16.9,0.1,0.1,0.3,5.3,45,21.7
03/01/2020,14:00,0,0,-0.2,3,30.1,17.2,0.1,1.1,1.3,2.3,31.5,23.1,0.1,0.1,0.3,4.5,44,24.5
03/01/2020,15:00,0,0,-0.2,3.2,28.7,17.4,0,0.4,0.5,2.4,17.9,14.7,0.1,0.1,0.2,3.8,29.5,23.8
03/01/2020,16:00,0.1,0,-0.2,3.1,16.4,5.5,0,0.1,0.2,2.8,19.5,11.4,0.1,0.1,0,3.2,24.3,17.8
03/01/2020,17:00,0,0,-0.2,2.6,9.6,6.5,0,0.1,0.2,2.5,13.1,9.5,0,0.1,0,2.9,12.2,11.7
03/01/2020,18:00,0,0,-0.1,2.6,34.8,15.5,0,0.1,0.1,2.3,26.6,6.3,0,0.1,0,2.4,22.5,7.6
03/01/2020,19:00,0,0,-0.1,2.5,19.9,5.9,0,0,0,2.4,16.9,4.7,0,0.2,0.3,2,24,12.3
03/01/2020,20:00,0,0,-0.1,2.1,15.6,14.5,0,0,0,2.2,20.1,8.8,0,0.2,0.7,1.5,15.2,10.2
03/01/2020,21:00,0,0,-0.2,2.3,23.3,-0.2,0,0,0.1,2.1,22.4,7.6,0,0.2,0.7,1.4,23.5,4.7
03/01/2020,22:00,0,0,-0.2,2.2,28.1,11.6,0,0,0.1,2.1,24.1,7.8,0,0,0.3,1.5,23.3,6.9
03/01/2020,23:00,0,0,-0.2,2.2,23.9,9.8,0,0,0.1,2,24.9,8,0,0,0.2,1.5,24.8,7.4
03/01/2020,24:00,0,0,-0.2,2.1,25.3,-6,0,0,0.2,1.9,26.8,11.5,0,0,0.2,1.4,24.7,7.9
04/01/2020,01:00,0,0,-0.2,2.1,31.4,20.4,0,0,0.1,1.9,26.3,12,0,0,0.4,1.1,24.3,7.5
04/01/2020,02:00,,,,,31.3,32.7,,,,,25.2,9,,,,,23.8,8.6
04/01/2020,03:00,0,0,-0.2,2,29.3,4.6,0,0,0.1,1.9,25.1,9.8,0,0,0.2,1,21.4,11.1
04/01/2020,04:00,0,0,-0.2,2,22.3,12.4,0,0,0.1,1.5,23.3,9.3,0,0.1,0.3,0.4,22.4,11.6
04/01/2020,05:00,0,0,-0.1,1.7,26.7,3.9,0,0,0.1,1.3,22.6,13,0,0.9,0.8,0.2,24.2,10.7
04/01/2020,06:00,0,0,0.3,1.2,37.9,,0,0.1,0.3,0.9,25.9,13.8,0,0.7,0.8,0.3,30.4,11.3
04/01/2020,07:00,0.1,1.1,1,0.7,28.6,6.5,0,0.2,0.5,1,26.6,12.2,0,0.5,0.6,0.8,33.5,11.7
04/01/2020,08:00,0.1,1.1,1.1,1,20.9,14.8,0,0.3,0.6,1.4,24.8,9.7,0,0.4,0.4,1.5,25.7,16
04/01/2020,09:00,0.1,0.2,0.6,2.7,40.6,24.4,0.1,0.1,0.5,3.1,31,6.5,0.1,0.2,0.3,3.1,35.2,18.6
04/01/2020,10:00,0.1,0.1,0.7,3.9,63.8,12,0.2,0,0.7,6.6,63.9,19.4,0.2,0,0.2,6.4,66,28.9
04/01/2020,11:00,0.2,0.1,0.6,5.4,69.8,11.3,0.2,0.6,3.2,6.8,77.6,35.9,0.2,0,0,7.7,66.8,47.9
04/01/2020,12:00,0.3,0,0.6,6.7,87.3,35,0.2,0.6,3.7,6.1,67.6,39.7,0.1,0,-0.1,7.2,56.3,46.5
04/01/2020,13:00,0.4,0,0.6,9,86.2,22.2,0.2,0.6,3.5,6.4,78.3,41.7,0.1,0,-0.2,6.3,46.5,29.3
04/01/2020,14:00,0.2,0,0.4,7.5,78.5,38.3,0.2,0.9,4.3,5,71.3,45,0.1,,,5.7,44,22.2
04/01/2020,15:00,0.2,0,0.3,8.3,76,40.1,0.1,0.3,2.5,6.9,69.2,28.1,,,,5.3,44.7,18
04/01/2020,16:00,0.1,0,0.2,7.5,76.4,37.8,0.2,0.2,2.2,7.4,85.7,35.9,,,,7.5,88.5,17.9
04/01/2020,17:00,0.1,0,0.2,7.4,68.1,33.9,0.1,0.1,2.1,6.8,78.7,42.7,,,,9.2,90.5,28
04/01/2020,18:00,0.1,-0.1,0,8,72.9,44.8,0.1,0,0.5,8.1,64,41.2,0.1,0,0.9,8.4,86.7,43.2
04/01/2020,19:00,0.1,-0.1,0.1,7.8,67.1,49.7,0.1,0,0.3,8.3,67.1,35.8,0.2,0,1.1,6.9,74.9,44.5
04/01/2020,20:00,0,-0.1,0,7,65.1,44.9,0.2,0,0.6,7.7,67.4,37.5,0.6,0,1.6,5.8,72.3,37.5
04/01/2020,21:00,0.2,-0.1,0.2,6.3,188.2,40.2,0.9,0,1.5,5.7,114.2,38.2,0.7,0,1.7,5,118.4,42.4
04/01/2020,22:00,0,-0.1,-0.1,5.7,184.4,69,0,0,0.2,5.9,166,59.3,0,0,-0.1,5.6,173.4,68.5
04/01/2020,23:00,0,-0.1,-0.1,5.2,173.7,96.3,0,0,0,5.3,155.4,95,-0.1,,,4.9,154.6,87.2
04/01/2020,24:00,0,-0.1,-0.1,4.7,165.7,107.6,0,0,0,4.8,150.8,107.6,-0.1,,,4.2,138.8,95.8
05/01/2020,01:00,0,-0.1,-0.1,4,123.9,104.2,0,0,0,4,118.1,98.9,0,,,3.4,94.1,82.5
05/01/2020,02:00,,,,,52.1,78.5,,,,,55.7,76.2,,,,,45.9,56.2
05/01/2020,03:00,0,0,-0.1,2.2,56.2,33,0,0,-0.1,2.3,38.1,40,0,0,-0.1,2.2,33.8,30.9
05/01/2020,04:00,0,0,-0.1,2.2,59.7,22.8,0,0,-0.1,2.2,43.1,21.9,0.1,0.1,0,1.9,38.3,15.1
05/01/2020,05:00,0,0,-0.1,2.2,61.9,29.9,0,0,-0.1,2.3,54.1,20.6,0,0.1,0,2,53.2,14.5
05/01/2020,06:00,0,0,-0.1,2.3,67.3,38,0,0,0.1,2.1,59.8,13.9,0,0.2,0,1.9,62.1,11.7
05/01/2020,07:00,0,0,-0.2,2.2,62.4,27.3,0,0,0,2.1,56.6,16.9,0,0.2,0.1,1.8,63.1,10.4
05/01/2020,08:00,0,0,-0.2,2.2,56.5,27.5,0,0.1,0,2,51.9,15.3,0,0.2,-0.1,1.9,57.1,16.6
05/01/2020,09:00,0,0,-0.1,2.5,70.2,28.8,0.1,0.1,0,2.3,59.8,15.2,0,0.2,-0.1,2,60.8,28.3
05/01/2020,10:00,0,0,-0.1,2.8,80,20.5,0,0,0,2.7,70.9,24.1,0,0.2,-0.2,2.4,71.8,34.1
05/01/2020,11:00,0,0,-0.1,2.7,72.2,22.2,0.1,0,0,2.8,67.3,30.6,0,0.2,0,2.5,74.3,34.3
05/01/2020,12:00,0,0,-0.1,2.9,83.3,25.7,0.1,0.1,0.1,3.3,96.6,34.2,0,0.1,0.1,3.6,138.2,48.9
05/01/2020,13:00,0,0,-0.1,2.8,93.5,41.7,0.1,0.1,0.2,3.5,106.7,42.5,0,0,0,3.9,175.4,95.9
05/01/2020,14:00,0,0,-0.1,2.8,87,50.6,0,0,0,3.1,91.1,42.3,0,0.1,0,2.9,126.1,89.2
05/01/2020,15:00,0,0,-0.1,2.6,66.2,61.9,0,0,0,2.6,68.7,39.4,0,0.1,-0.2,2.5,87.1,68.8
05/01/2020,16:00,0,0,-0.2,2.4,41.5,24.7,0,0,-0.1,2.4,47.8,30.5,0,0,-0.3,2.3,61.7,43.2
05/01/2020,17:00,0,0,-0.2,2.4,47.9,2.3,0,0,-0.1,2.4,41.6,25.5,0,,,2.2,55.9,34.8
05/01/2020,18:00,0,0,-0.1,2.4,46.6,11,0,0,-0.1,2.3,48,20.7,0,,,2.1,41.8,29.2
05/01/2020,19:00,0,0,-0.2,2.3,41.8,18.8,0.1,0,0,2.1,38.5,17.3,0,,,2.1,38,21.2
05/01/2020,20:00,0,0,-0.2,2.3,45.8,24.8,0.1,0,-0.1,2.1,38.9,14.9,0,,,2,36,16.3
05/01/2020,21:00,0,0,-0.2,2.3,52.4,16.9,0,0,-0.1,2.2,39.5,12.8,0,,,2,37.5,13.3
05/01/2020,22:00,0,0,-0.2,2.3,55.1,16.2,0,0,-0.1,2.2,43.8,8.2,0,0,-0.2,1.9,43.9,15.6
05/01/2020,23:00,0,0,-0.2,2.3,49.5,26.6,0,0,-0.1,2.2,43.9,15.2,0,0,-0.2,1.9,45.5,16.6
05/01/2020,24:00,0,0,-0.2,2.3,38.5,7.7,0,0,-0.1,2.2,38.9,15.2,0,,,1.9,36.1,16
06/01/2020,01:00,0,0,-0.2,2.2,41,-1.7,0,0,-0.1,2.1,33.9,13,0,0,0,1.6,32.5,18.1
06/01/2020,02:00,,,,,42.3,1.2,,,,,33,13.4,,,,,33.6,19
06/01/2020,03:00,0,0,0,1.4,35.5,-6.1,0,0,0.5,1.2,30.3,10.8,0,0.2,0.8,1.1,39.4,13.6
06/01/2020,04:00,0,0,0.1,1.8,61.1,9.2,0,0,0.9,0.7,35.6,13.5,0,0.6,1.2,0.6,53.5,20.3
06/01/2020,05:00,0,0,-0.1,2.2,46.2,16.5,0,0.1,1.1,0.4,37.8,8.6,0,0.7,1.3,0.4,42.2,18.6
06/01/2020,06:00,0,0,-0.2,2.4,41,16.9,0,0.1,1.2,0.4,40.8,8.1,0,1.6,1.5,0.2,56.1,19.9
06/01/2020,07:00,0,0,-0.2,2.4,39.2,14.5,0,0.2,0.9,1.2,33.3,17.2,0,2.7,1.8,0.2,60.1,24.8
06/01/2020,08:00,0,0,-0.2,2.4,40.3,16.1,0,0.1,0.5,1.9,38.1,12.2,0,0.3,0.8,1.4,40.1,16.2
06/01/2020,09:00,0,0,-0.2,2.4,39.7,7.3,0,0.1,0.5,1.9,38.1,8.7,0,0.1,0.5,1.7,38.4,15.2
06/01/2020,10:00,0,0,-0.2,2.5,44.5,5.7,0,0.4,0.8,1.6,42.6,11.9,0,0.1,0.4,1.9,41.2,12.3
06/01/2020,11:00,0,0,-0.2,2.5,43.8,14.4,0,0.4,0.9,1.5,40.6,14.5,0,0.1,0.5,1.9,44.8,16.2
06/01/2020,12:00,0,0,-0.2,2.5,46.3,18.9,0,0.3,0.6,1.8,46,13.7,0,0.1,0.3,2,43,14.9
06/01/2020,13:00,0,0,-0.2,2.5,44,17.6,0,0.3,0.4,2.2,43.6,16.9,0,0.6,0.5,1.7,38.9,15.3
06/01/2020,14:00,0.1,0.1,-0.1,2.7,50.6,18.2,0,0.6,0.7,2.2,48.9,15.5,0,0.1,0.2,2.6,39.8,15.5
06/01/2020,15:00,0,0,-0.2,2.7,41.9,3.5,0,0.8,0.7,1.8,49.7,18.7,0,0.1,0.3,2.5,46.5,17.8
06/01/2020,16:00,0.1,0,-0.2,2.6,43,11.4,0.1,2.2,1.7,0.9,43.1,19,0,0.1,0.3,2.1,50.2,15.1
06/01/2020,17:00,0.1,0,-0.2,2.5,33.1,17,0,0.2,0.6,2,37.2,18.5,0,0.1,0.6,1.9,37.8,12.4
06/01/2020,18:00,0,0,-0.2,2.3,33.6,5.2,0,0.1,0.5,1.7,27.5,14.7,0,0,0.4,2,33.8,14.7
06/01/2020,19:00,0,0,-0.1,2.1,28.9,9.8,0,0,0.5,1.6,24.2,10.8,0,0,0.6,1.6,25.5,13.1
06/01/2020,20:00,0,0,-0.2,2.1,21.7,13.6,0,0,0.4,1.5,18.2,10.2,0,0.1,0.7,1.2,25.9,12.4
06/01/2020,21:00,0,0,-0.2,2.1,16.1,6.6,0,0,0.3,1.6,13.2,-2.3,0,0,0.6,1.2,12.5,7.2
06/01/2020,22:00,0,0,-0.2,2.1,14.2,6.6,0,0,0.2,1.6,9.6,-2.7,0,0,0.9,0.8,14.7,7
06/01/2020,23:00,0,0,-0.2,2.1,16.2,7.2,0,0,0.1,1.7,9.6,4.1,0,0.1,0.9,0.7,8.1,4
06/01/2020,24:00,0,0,-0.2,2.1,23.6,4.5,0,0,0,1.9,15.6,2.8,0,0.1,0.9,0.6,15.1,3.7
07/01/2020,01:00,0,0,-0.2,2,22.3,2.7,0,0,0,1.5,5.9,4.1,0,0,0.7,0.8,2.8,2.3
07/01/2020,02:00,,,,,4.4,12.6,,,,,-1,0.2,,,,,5.7,3.8
07/01/2020,03:00,0,0,0,1.8,17.7,2.4,0,0,0.5,0.9,3.7,2.7,0,0,0.5,0.9,10.9,5.3
07/01/2020,04:00,0,0,0.6,0.8,3.5,11.2,0,0.1,0.6,0.7,9.1,3.8,0,0.3,0.7,0.6,13.1,8
07/01/2020,05:00,0,0,0.3,1,8,9.3,0,0,0.5,0.7,8.4,7.3,0,0.5,1,0.3,12.1,7.7
07/01/2020,06:00,0,0.1,0.7,0.8,14.5,10.1,0,0.3,0.8,0.6,17.3,5.9,0,0.9,1.1,0.3,19.3,7.2
07/01/2020,07:00,0,0.4,1,0.7,7,8.1,0,0.4,1,0.7,13.8,2.2,0,1,1.2,0.3,21,10.3
07/01/2020,08:00,0,0.8,1,0.8,33.1,15.8,0,0.9,1.2,0.6,24.3,8.1,0.1,1.6,1.3,0.4,27.1,15.1
07/01/2020,09:00,0,0.3,0.5,1.2,28.4,4.5,0,0.8,1,0.9,16.9,8,0,0.7,0.9,1,20.8,12.4
07/01/2020,10:00,0,0.3,0.2,1.6,26.8,3.2,0,0.4,0.7,1.5,22.3,9.6,0,0.6,0.8,1.4,16.3,11.7
07/01/2020,11:00,0,0.2,0.3,2,33,11.8,0,0.4,0.7,2.1,20.2,12.6,0,0.3,0.5,2.3,16.3,14.2
07/01/2020,12:00,0.1,0.2,0.2,2.5,41.1,3.5,0,0.2,0.5,3.1,24.3,14.5,0,0.1,0.3,3.2,21.8,14.9
07/01/2020,13:00,0.1,0.1,0.2,3.1,41,13.8,0,0.1,0.7,3.7,32,14.6,0,0.1,0.5,3.6,22.8,18
07/01/2020,14:00,0.2,0.1,0.3,3,48.6,36.6,0.3,3.4,2.7,1.5,51.1,16.5,0,0.1,0.4,3.8,19.5,19.6
07/01/2020,15:00,0.1,0.1,0.1,3.1,42.8,37.6,0.2,2.9,2.4,1.3,48.1,25.8,0.1,0.4,1.6,2.6,52.5,19.5
07/01/2020,16:00,0.1,0.2,0,3.8,37.5,36.5,0.1,0.2,0.8,3.6,48.8,27,0.1,0.3,1,3.5,47.5,16.7
07/01/2020,17:00,0,0,0,3.4,50.2,23.7,0.2,0.1,0.8,3.9,41.7,23.9,0.2,0.1,0.7,4.2,39.4,24.9
07/01/2020,18:00,0,0,-0.1,3.2,59.3,28.7,0.1,0,0.6,3.5,40.3,23.4,0.1,0,0.6,3.7,38.7,33.4
