Date,Time,RANDWICK_SO2,RANDWICK_NO,RANDWICK_NO2,RANDWICK_OZONE,RANDWICK_PM10,RANDWICK_PM2.5,ROZELLE_SO2,ROZELLE_NO,ROZELLE_NO2,ROZELLE_OZONE,ROZELLE_PM10,ROZELLE_PM2.5,CHULLORA_SO2,CHULLORA_NO,CHULLORA_NO2,CHULLORA_OZONE,CHULLORA_PM10,CHULLORA_PM2.5
07/01/2020,19:00,0,0,0,3.4,51.7,33.6,0,0,0.3,3.2,45.8,24.2,0,0,0.4,2.9,44.1,28.9
07/01/2020,20:00,0,0,-0.1,3.4,44.1,20.8,0,0,0.2,3.4,36.5,23.1,0,0,0.7,2.3,44.5,21.9
07/01/2020,21:00,0,0,-0.2,3.5,47.3,5.7,0,0,0.3,3.2,42.2,25.7,0,0,0.8,2.3,40.7,18.6
07/01/2020,22:00,0,0,-0.2,3.3,44.1,20.8,0,0,0.3,2.9,39.5,28.4,0,0,0.8,2.1,46.9,22.8
07/01/2020,23:00,0,0,-0.1,2.9,43.2,26.9,0,0,0.4,2.6,43.9,20.7,0,0,0.1,2.5,46.3,22.5
07/01/2020,24:00,0,0,0.2,2.5,45.8,25.4,0,0,0.1,2.6,39.5,18.2,0,0,0,2.7,33.8,23.4
08/01/2020,01:00,0,0,-0.1,2.7,36.8,25.5,0,0,0.2,2.5,38.3,18.2,0,0,0,2.5,40.5,19.1
08/01/2020,02:00,,,,,54.1,23.9,,,,,38.7,18.1,,,,,37.5,20.6
08/01/2020,03:00,0,0,0,3.7,121.8,58.3,0,0,0,3.3,75.4,33.4,0,0,0.1,2.7,56.8,34.6
08/01/2020,04:00,0,0,-0.1,3.8,128.9,80.8,0,0,0,3.3,87.4,54.7,0,0,0.4,2.2,63.4,46.9
08/01/2020,05:00,0,-0.1,0,4.1,132.4,91.9,0,0,0.1,3.4,99,68.2,0,0,0.4,2.2,79.7,53.9
08/01/2020,06:00,0,0,0,4.4,176.5,112.3,0,0,0.4,3.4,121.5,80.5,0,0.1,0.7,1.8,85.8,60
08/01/2020,07:00,0,-0.1,0.2,4.8,202.8,148.2,0,0,0.6,4.1,169,105.1,0,0.2,0.7,2.4,106.9,69.5
08/01/2020,08:00,0,-0.1,0.2,5.3,225.8,174.8,0,0,0.5,4.6,187.8,131,0,0.1,0.6,3.4,138.6,96.7
08/01/2020,09:00,0,-0.1,0.2,6.2,215.3,194.9,0,0,0.5,5.3,169.1,133.6,0,0.1,0.4,4.4,141.4,112.6
08/01/2020,10:00,0,-0.1,0.3,7.1,198.4,180.9,0,0,0.5,6.4,169.5,133.4,0,0.1,0.5,5.6,155.1,127.6
08/01/2020,11:00,0,-0.1,0.1,6.9,160,138.5,0,0,0.5,6.6,148.9,126.3,0,0,0.2,6,129.9,134.5
08/01/2020,12:00,0,-0.1,0.1,6.8,149.1,112.4,0,0.1,0.8,6.4,128.9,112.9,0,0,0.2,6.1,109.1,110.8
08/01/2020,13:00,0,-0.1,0.1,7.1,142,124.4,0,0.1,0.7,6.5,120.4,94.7,0,0,0.2,6.6,119.9,97.5
08/01/2020,14:00,0,-0.1,0.1,6.6,125.6,133.1,0,0.1,0.6,6.2,108.6,93.3,0,0,0.2,6.2,124.4,102.5
08/01/2020,15:00,0,-0.1,0.1,7.5,170.7,134.6,0,0,0.4,6.9,132.2,93.5,0,0,0.2,6.6,129.5,104.9
08/01/2020,16:00,0,-0.1,0.1,7.6,175.2,153.5,0,0,0.3,7.7,159.4,116.4,0,0,0.2,6.9,149.1,122.7
08/01/2020,17:00,0,-0.1,0.1,7,139.6,143.9,0,0,0.7,6.6,132.7,119.1,0,0,0.2,6.4,131.8,126.8
08/01/2020,18:00,0,-0.1,0.1,6.7,134.7,133.3,0,0,0.5,6.3,116.5,103.7,0,0,0.2,6.3,125.3,117.6
08/01/2020,19:00,0,-0.1,0,6,117.5,106,0,0,0.3,5.7,95.5,84.2,0,0,0.1,5.1,102.7,106.9
08/01/2020,20:00,0,-0.1,0,5.4,105.2,97.9,0,0,0.2,5,85.7,71.5,0,0,0,4.5,83.1,84.4
08/01/2020,21:00,0,-0.1,-0.1,5.5,106.7,90.9,0,0,0.3,5.1,96.9,68.3,0,0,0.1,4.8,91.2,77.3
08/01/2020,22:00,0,-0.1,0,5.3,98.5,97.9,0,0,0.4,5,91.6,80.4,0,0,0.1,4.9,95,84.3
08/01/2020,23:00,0,-0.1,0,5.1,98,101.5,0,0,0,5.1,79.7,81,0,0,0.1,4.7,80.8,81.7
08/01/2020,24:00,0,-0.1,0.2,4.5,80,96.3,0,0,0.1,4.7,71.1,73.8,0.1,0,0.3,4.1,81.5,74.6
09/01/2020,01:00,0,-0.1,0.1,4.3,70.3,83.6,0,0,0.2,4.1,60.8,67.8,0.1,0,0.5,3.8,79.5,76.7
09/01/2020,02:00,,,,,49.6,62.3,,,,,59,58.4,,,,,78,78.1
09/01/2020,03:00,0,0,-0.2,3.4,39.3,28.4,0.1,0,0.3,3.1,52.3,54.4,0.1,0,0.5,3.1,55.7,70
09/01/2020,04:00,0,0,-0.2,2.6,25,20.6,0,0,0,2.8,27.8,29.5,0.1,0,0.3,2.5,42.2,49.2
09/01/2020,05:00,0,0,-0.2,2.2,6.5,15.9,0,0,0.1,2.1,10.8,12,0,0,0.1,1.9,16.4,27.5
09/01/2020,06:00,0,0,-0.2,2,-2.3,7.1,0,0,0.3,1.8,4.5,8.6,0,0.1,0.5,1.4,8,13.8
09/01/2020,07:00,0,0,-0.1,1.9,1.5,-2.1,0,0,0.4,1.6,0.5,5.4,0,0.3,0.5,1.3,1.2,8
09/01/2020,08:00,0,0,0,1.8,5.9,-0.7,0,0.1,0.4,1.6,2.1,3.1,0,0.3,0.4,1.4,0.9,2.3
09/01/2020,09:00,0,0.1,-0.1,1.9,-1.9,2.5,0,0.1,0.4,1.6,2.3,4.2,0,0.4,0.5,1.3,9.9,8.8
09/01/2020,10:00,0,0,-0.1,2.1,-3.2,-2.2,0,0.1,0.3,1.9,-0.8,4.3,0,0.3,0.3,1.7,-3.6,10.4
09/01/2020,11:00,0,0.1,-0.2,2.2,2.7,5.4,0,0.2,0.2,2.1,3.1,1.9,0,0.2,0.1,2,3.7,7.7
09/01/2020,12:00,0,0,-0.2,2.4,0.4,6.8,0,0.1,0.2,2.4,4.4,0.8,0,0.1,0,2.3,4.1,5.3
09/01/2020,13:00,0,0,-0.2,2.5,6.9,8.6,0,0.2,0.3,2.4,6.4,3.7,0,0.1,0,2.5,6.4,4.1
09/01/2020,14:00,0.1,0,-0.2,2.6,5.1,12.5,0,0.2,0.3,2.5,6.9,4.7,0,0,-0.1,2.6,5.1,2.7
09/01/2020,15:00,0,0,-0.2,2.6,1.7,-2.4,0,0.2,0.3,2.4,6.5,3.3,0,0,-0.1,2.6,1.5,3.4
09/01/2020,16:00,0,0,-0.2,2.6,4.7,-8.7,0,0.2,0.3,2.3,8.6,3.8,0,0,0,2.4,6.6,3.5
09/01/2020,17:00,0,0,-0.2,2.5,12.9,-0.8,0,0.1,0.5,2.1,7.7,3.2,0,0.1,0,2.3,7.1,5.4
09/01/2020,18:00,0.1,,,2.5,10.5,,0,0.1,0.6,1.9,12.6,2.2,0,0,0.1,2.2,10.3,5.3
09/01/2020,19:00,0.1,0,-0.2,2.4,6.1,-3.4,0,0,0.5,2,8.1,5.5,0,0,0.1,2.1,10,4.6
09/01/2020,20:00,0.1,0,0,2.2,13.7,-0.5,0,0,0.6,1.9,9.9,4.8,0,0,0.2,2,10,3.3
09/01/2020,21:00,0.1,0,0,2.1,12.5,7.2,0,0,0.6,1.8,10.6,-3.3,0,0,0.3,1.8,9.7,6.3
09/01/2020,22:00,0,0,-0.2,2.3,5.4,14.3,0,0,1,1.4,7.4,2.7,0,0,0.2,1.8,8.3,7.9
09/01/2020,23:00,0,0,-0.2,2.3,5.5,5.3,0,0,1,1.4,10.3,7.8,0,0,0.1,1.8,6.1,4.3
09/01/2020,24:00,0,0,-0.2,2.2,6,-4.6,0,0,0.5,1.6,6.3,8.9,0,0,0.1,1.8,5,4.2
10/01/2020,01:00,0.1,0,-0.1,2,8,-7.6,0,0,0.1,1.8,4.1,5.1,0,-0.1,0,1.8,5.8,4.7
10/01/2020,02:00,,,,,11.9,-0.2,,,,,4.4,4.7,,,,,4.9,5.2
10/01/2020,03:00,0.1,0.1,1.3,0.7,16.5,14.1,0,0,0.3,1.4,4.5,2.5,0,0,0.5,1.2,7.3,4.3
10/01/2020,04:00,0.2,0.3,1.2,0.7,14.6,4,0,0,0.3,1.4,6.6,2.7,0,0,0.6,1,8.1,3.1
10/01/2020,05:00,0.1,0,0.3,1.5,12.6,16.6,0,0,0.5,1.2,11.3,1.4,0,0.1,0.8,0.7,14,3.8
10/01/2020,06:00,0.1,0.1,0.6,1.2,14.3,6.6,0,0.1,0.9,0.9,10.7,4.3,0,0.2,1.2,0.5,16.9,8.4
10/01/2020,07:00,0.1,0.3,1.1,1,10.6,9.8,0,0.7,1.3,0.6,12.3,3.2,0,1,1.3,0.4,17.9,10
10/01/2020,08:00,0.1,0.2,0.7,1.7,19,2.5,0,1.3,1.3,0.7,17.2,5.8,0,0.7,1,0.9,16.5,8.1
10/01/2020,09:00,0,0.1,0.2,2.6,12.9,0.1,0,0.3,0.6,2,18.7,7.1,0.2,0.3,0.5,1.9,14.7,9.5
10/01/2020,10:00,0,0,0,3,19.6,11.2,0.3,0.3,0.7,2.6,20.8,9.2,0.2,0.2,0.3,2.8,20.6,14
10/01/2020,11:00,0.1,0,0,3.2,26.3,14.1,0.2,0.3,0.7,3.3,37.3,15.3,0.2,0.2,0.5,3.7,28.8,18.2
10/01/2020,12:00,0.1,0,-0.1,3.3,22.2,13.7,0.1,0.1,0.3,4,23.5,15.2,0.3,0.1,0.5,4.6,36.4,18.8
10/01/2020,13:00,0.1,0,-0.1,3.2,30.5,4.6,0.1,0.1,0.4,3.9,42.8,11.1,0.2,0.1,0.4,4.6,30,19.2
10/01/2020,14:00,0.1,0,-0.1,3.3,23.9,8.4,0.1,0.1,0.4,3.7,30.5,10.9,0.2,0.1,0.3,4.5,37.3,19.5
10/01/2020,15:00,0.1,0,0,3.5,28.9,13.2,0.1,0.1,0.4,4.1,25.8,18,0.2,0.1,0.4,4.5,35.1,19.6
10/01/2020,16:00,0.1,0,0,3.6,31.1,22.6,0,0.1,0.4,4,30.7,16.2,0.1,0.1,0.4,4.7,27.7,20.7
10/01/2020,17:00,0.1,0,-0.1,3.7,35.3,23.5,0,0,0.3,4.2,27.8,15.1,0.1,0.1,0.8,4.4,30.2,25.4
10/01/2020,18:00,0.1,0,0,3.9,29.2,16,0,0,0.3,4.4,28.6,17.8,0.2,0.1,0.8,4.4,27.3,26.8
10/01/2020,19:00,0.1,0,-0.1,4,26.6,16.1,0,0,0.3,4.7,31.9,15.9,0,0,0.7,4.4,35.5,23.3
10/01/2020,20:00,0.1,0,0,4,46.8,20.5,0,0,0.3,4.8,32.6,17.8,0,0,0.9,3.8,38.1,21
10/01/2020,21:00,0.1,0,0,3.5,55.1,27.1,0.1,0,0.8,3.4,55.8,24.7,0,0,2.1,2.2,38.4,18.7
10/01/2020,22:00,0.1,0,0.1,3.2,50,29.7,0.4,0,1.1,2.5,49.9,29.5,0.1,0,2.3,1.5,37.3,17.1
10/01/2020,23:00,0.2,0,0.1,3,49.3,30.6,0.4,0,0.9,2.4,48.1,28.1,0.2,0.1,2.5,0.7,49.9,18.3
10/01/2020,24:00,0.4,0,0.3,2.6,49.5,15.7,0.3,0,0.8,2.4,47.4,25.9,0.4,0.1,2.4,0.6,49.8,22.3
11/01/2020,01:00,0.3,0,0.3,2.5,45.7,24.9,0.2,0,0.9,2.1,52,24.8,0.4,0,1.3,1.8,41,26.8
11/01/2020,02:00,,,,,57.2,36.2,,,,,58.5,28.7,,,,,67.7,41.4
11/01/2020,03:00,0,0,0,2.6,86.4,36.6,0,0,0.1,2.8,71.2,24.8,0,0,0.2,2.9,83.3,42
11/01/2020,04:00,0,0,0,2.8,80.4,45.8,0,0,0.1,2.4,112.9,61.7,0,0,0.2,2.2,135.5,73.5
11/01/2020,05:00,0,0,-0.1,2.9,37.7,30.9,0,0,0,2.5,61.4,63.3,0,0,0,2.3,67.3,72
11/01/2020,06:00,0,0,-0.1,2.6,45.4,21.4,0,0,0.1,2.4,38.9,42.9,0,0,0.1,2.1,40.4,48.5
11/01/2020,07:00,0,0,-0.1,2.1,12.8,16.5,0,0,0.2,1.9,22.2,25.9,0,0,0,1.8,24.4,30.5
11/01/2020,08:00,0,0,0,1.9,44.9,6.4,0,0,0.2,1.7,37,19.2,0,0.1,0.2,1.4,34.6,23.6
11/01/2020,09:00,0,0,0,1.8,27.8,13.6,0,0.1,0.3,1.6,34.4,20.6,0,0.1,0.2,1.4,39.6,30.2
11/01/2020,10:00,0,0,0,1.8,36.5,26.2,0,0.1,0.3,1.5,35.4,26.6,0,0.2,0.2,1.4,38.8,38.4
11/01/2020,11:00,0,0,0,1.9,24.6,20.4,0,0.1,0.3,1.6,26.8,18.7,0,0.1,0,1.6,22.1,24.2
11/01/2020,12:00,0,0,0,1.9,25.9,14.4,0,0.2,0.3,1.6,23.9,10.8,0,0.1,-0.1,1.6,22.6,14.7
11/01/2020,13:00,0,0,0,2.2,45.9,9.7,0,0.1,0.2,2,38.9,16.9,0,0.1,-0.1,2,35.6,13.1
11/01/2020,14:00,0,0,0.1,2.5,51.3,28.7,0,0.1,0.1,2.5,52.8,32.3,0,0,0,2.5,72.9,31.4
11/01/2020,15:00,0,0,0,2.6,40.5,23.1,0,0,0.1,2.6,44.9,28.7,0,0,-0.1,2.5,52.6,40.6
11/01/2020,16:00,0,0,0,2.9,49.8,31.4,0,0,0.1,3.1,47.8,24.6,0,0,-0.1,3.1,61.8,37.1
11/01/2020,17:00,0,0,0,2.9,51,19.2,0,0,0.1,2.8,48.3,21.5,0,0,-0.1,2.8,49.9,37.2
11/01/2020,18:00,0,0,0,3,84.8,25.1,0,0,0.1,2.8,50.3,27.7,0,0,-0.1,2.6,46.4,30.1
11/01/2020,19:00,0,0,0,3,64.2,24.1,0,0,0.1,2.9,50.7,31.1,0,0,0,2.8,51.1,26.6
11/01/2020,20:00,0,0,-0.1,2.8,55.2,27.8,0,0,0.2,2.6,42.5,27.6,0,0,0,2.6,49.8,26.6
11/01/2020,21:00,0,0,-0.1,2.8,45.4,33.4,0,0,0,2.7,38.8,25,0,0,0,2.4,41.1,25.3
11/01/2020,22:00,0,0,-0.1,2.7,46.5,35,0,0,0.1,2.5,40,25.2,0,0,0,2.4,47.7,22.8
11/01/2020,23:00,0,0,-0.1,2.9,36.8,27.9,0,0,0,2.7,35.9,23.2,0,0,0,2.4,35.9,23.5
11/01/2020,24:00,0,0,-0.1,2.9,47.1,29.2,0,0,0,2.7,38.6,24.4,0,0,-0.2,2.5,37.3,21.6
12/01/2020,01:00,0,0,-0.1,2.8,36.9,28.3,0,0,0,2.7,40,19.6,0,0,-0.1,2.3,39,22.5
12/01/2020,02:00,,,,,87.7,31.6,,,,,60.9,26.4,,,,,52,31.5
12/01/2020,03:00,0,0,0,2.5,75.9,33.9,0,0,0.1,2.4,69,44.4,0,-0.1,0.1,2.4,75.1,43.2
12/01/2020,04:00,0,0,-0.1,2.4,67.5,41.3,0,0,0,2.4,66.1,44.1,0,0,0,2.3,74.9,51.3
12/01/2020,05:00,0,0,-0.2,2.3,45,32.5,0,0,0,2.3,47.4,39.9,0,0,0,2,62.9,52.2
12/01/2020,06:00,0,0,-0.2,2.2,45.5,0.5,0,0,0,2.1,34.5,27,0,0,0.2,1.7,32.3,32.2
12/01/2020,07:00,0,0,-0.1,2,53.9,21.7,0,0,0.1,2,44.6,19,0.1,0,0.4,1.5,41.2,22
12/01/2020,08:00,0,0,0,1.9,93.3,41.4,0,0,0.1,1.9,64.1,25.9,0,0,0.1,1.8,75.9,27.2
12/01/2020,09:00,0,-0.1,0,2,120.8,74.7,0,0,0.1,2,99.6,47,0,0,0.2,1.9,110.6,48.6
12/01/2020,10:00,0,-0.1,0,2.2,139.1,96.5,0,0,0.2,2.2,111.2,71.6,0,0,0.3,1.8,147.5,81.2
12/01/2020,11:00,0,-0.1,0.2,1.7,131.5,113,0,0.1,0.8,1.4,133,90.7,0,0.2,0.6,1.2,142.8,103.7
12/01/2020,12:00,0,-0.1,0.2,1.5,129.1,102,0,0.1,0.5,1.2,115.8,91.8,0,0.2,0.5,1.2,115.8,106.9
12/01/2020,13:00,0,-0.1,0.2,1.4,85,83.8,0,0.1,0.6,1.1,95.2,90.5,0,0,0.4,1.4,89,100
12/01/2020,14:00,0,-0.1,0,1.8,27.2,58,0,0,0.6,1.3,44.1,78,0,0,0.3,1.5,70.9,77.5
12/01/2020,15:00,0,0,0,2,70.3,52.8,0,0.1,0.7,1.3,64.9,58.3,0,0,0.3,1.7,67,60.1
12/01/2020,16:00,0,0,0,2.2,44,46.1,0,0,0.4,1.8,46,52,0,0,0.3,1.8,74.7,57.1
12/01/2020,17:00,0,0,-0.1,2.2,20.2,28.2,0,0.1,0.5,1.7,22.1,30.4,0,0,0.2,1.9,46.5,51.7
12/01/2020,18:00,0,0,-0.1,2.1,16.4,11.3,0.1,0,0.4,1.8,14.2,16.5,0,0,0.3,1.7,20.8,34.1
12/01/2020,19:00,0,0,-0.1,2.2,27.9,5.2,0,0,0.3,1.8,26.6,13.7,0,0,0.2,1.9,25.1,23.2
12/01/2020,20:00,0,0,0.1,2,35.2,14.1,0,0,0.6,1.3,24.7,12.1,0,0,0.4,1.6,27.1,22.8
12/01/2020,21:00,0,0,0,2.3,29.9,18.4,0,0,1.1,0.6,26.6,14.8,0,0,0.5,1.5,29.4,23.3
12/01/2020,22:00,0,0,-0.1,2.7,42.3,19.4,0,0,0.9,0.7,26.2,29,0,0,0.6,1.4,34.3,23.1
12/01/2020,23:00,0,0,-0.1,2.8,46.9,38.4,0,0,0.7,1.1,22.7,22.5,0,0,0.5,1,33.9,27.3
12/01/2020,24:00,0,0,-0.1,3,50,44.6,0,0.1,1.2,0.5,35.4,21.8,0,0,0.5,0.9,33.6,22.5
13/01/2020,01:00,0,0,-0.1,3.4,56.1,41.7,0,0.1,1.3,0.2,28.2,24.8,0,0,0.5,0.9,29.8,22.4
13/01/2020,02:00,,,,,75,34.5,,,,,26.9,25.6,,,,,31.7,29.6
13/01/2020,03:00,0,0,-0.1,3.3,69.9,45,0,0,0.8,0.4,31.6,24.1,0,0.4,0.9,0.5,38.6,33.6
13/01/2020,04:00,0,0.2,0.9,0.9,64.6,41.3,0,0.6,1.2,0.2,34.5,24.4,0,0.7,0.9,0.2,39.7,32.6
13/01/2020,05:00,0,0.6,1,0.1,38.4,44.3,0,0.6,1.2,0.1,36.5,26.1,0,1.4,1.1,0.2,48.5,34
13/01/2020,06:00,0.1,2.3,1.1,0.2,48.4,37.4,0,1.2,1.3,0.2,38.6,26.1,0.1,2.7,1.8,0.1,63.1,35.3
13/01/2020,07:00,0.1,4.2,1.5,0.2,50.7,53.3,0,2,1.3,0.2,46.4,33.5,0.1,3.1,2,0.2,74,45.2
13/01/2020,08:00,0.1,5.4,2,0.3,55.9,40.3,0.1,3.2,1.9,0.3,50.5,46.4,0.1,2.6,2,0.4,91,55.4
13/01/2020,09:00,0.1,1.3,0.7,1.5,6.3,31.5,0.1,2.9,2,0.7,60.4,42.8,0.1,2,1.8,1,89.7,63.7
13/01/2020,10:00,0,0,-0.2,2.1,17,5,0,0.7,0.6,1.6,9.1,35.5,0.1,1.1,1.3,1.4,34.1,56.4
13/01/2020,11:00,0,0,-0.2,2.1,28,4.8,0,0.3,0.3,1.9,24.6,12.7,0,0.5,0.6,1.7,20.3,32
13/01/2020,12:00,0,0,-0.2,2.1,9.9,9.5,0,0.3,0.2,1.8,7.1,7.1,0,0.3,0.3,2.1,14.5,13.4
13/01/2020,13:00,0,0,-0.2,2,14.1,9.1,0,0.3,0.2,1.8,13.2,4,0,0.2,0.3,2.1,16.4,12.6
13/01/2020,14:00,0,,,2,15.8,-1.3,0,0.2,0.1,1.9,14.1,0.4,0,0.2,0.2,2.2,6,12.4
13/01/2020,15:00,0,,,2,11,1.4,0,0.3,0.2,1.7,13.3,1.7,0,0.2,0.2,2.2,23.4,11.1
13/01/2020,16:00,0,,,1.9,25.9,-0.4,0,0.6,0.4,1.5,18.2,3.8,0,0.2,0.1,2,11.4,9.5
13/01/2020,17:00,0,,,1.8,22.5,4.5,0,0.5,0.4,1.4,27.6,8.7,0,0.2,0.2,1.7,35.3,6.2
13/01/2020,18:00,0,,,1.7,23.2,2.6,0,0.4,0.4,1.3,23.2,6.2,0,0.1,0.1,1.5,26.9,5.4
13/01/2020,19:00,0,,,1.7,12.2,-5.9,0,0,0.1,1.6,13.5,8.1,0,0.1,0.1,1.4,16,6.6
13/01/2020,20:00,0,,,1.7,25.4,10.8,0,0,0,1.6,12.4,6.2,0,0.1,0.1,1.3,12.9,1.8
13/01/2020,21:00,0,0,-0.2,1.7,31.5,18.4,0,0,0.1,1.7,20.7,-0.1,0,0.1,0.3,1.2,17.8,1.3
13/01/2020,22:00,0,,,1.8,26.9,17.8,0,0,0.1,1.5,18.6,-6.5,0,0,0.4,1,17,4.5
13/01/2020,23:00,0,0,0,1.5,21.5,2.1,0,0,0.1,1.5,17.2,1.6,0,0,0.8,0.6,15.1,3
13/01/2020,24:00,0,0,0,1.4,25,1.7,0,0,0.3,1.2,15.2,5,0,1.6,1.4,0.1,20.2,6.8
14/01/2020,01:00,0,0,-0.1,1.5,16.4,7.6,0,0,0.3,1.1,15.3,6.2,0,1.4,1.2,0.1,16.5,3.5
14/01/2020,02:00,,,,,13.5,6.8,,,,,9.3,3.6,,,,,30.1,11.4
14/01/2020,03:00,0,0,0,0.8,14.9,2.9,0,0.2,0.8,0.3,13,5.9,0,0.7,1,0.4,8.4,12.6
14/01/2020,04:00,0.1,0.5,0.7,0.3,19,11.1,0,0.7,1,0.2,7.8,3.7,0,2.1,1.3,0.1,22.6,4.8
14/01/2020,05:00,0.1,1,1,0.2,23.4,12.3,0,0.6,1.1,0.2,13.8,1.7,0,2.7,1.4,0.1,25.6,8.5
14/01/2020,06:00,0.1,1.6,1,0.2,20,2.4,0,1.2,0.9,0.2,21.2,2.6,0.1,5,1.3,0.1,22.9,7.4
14/01/2020,07:00,0.1,2.5,1.3,0.4,27.7,12.7,0.1,2.3,1.1,0.3,22,3.9,0.1,5.1,1.7,0.3,39.1,6.6
14/01/2020,08:00,0.1,0.6,0.6,1.3,35.1,12.2,0.1,2.1,1.3,0.6,42.6,3.4,0,1,1,0.8,32.4,9
14/01/2020,09:00,0.1,0.1,0,1.9,30.1,12.1,0.1,1.2,1.1,1,25,8.1,0,0.6,0.8,1.2,18.9,4
14/01/2020,10:00,0.1,0.1,0,2.1,29.1,7,0,0.5,0.6,1.8,23.9,11.2,0,0.3,0.4,2,18.8,6
14/01/2020,11:00,0.1,0.2,-0.2,2.3,21.8,6.2,0,0.6,0.6,2,24.9,7.8,0.1,0.4,0.7,2.1,38.4,9
14/01/2020,12:00,0.1,0,-0.2,2.3,16.4,-2.8,0,0.4,0.5,2.1,22.6,7.9,0,0.2,0.3,2.7,27.9,13.2
14/01/2020,13:00,0,0,-0.2,2.3,50,7.4,0,0.7,0.7,1.8,17.5,1.4,0,0.1,0.2,2.6,23,10.4
14/01/2020,14:00,0,0,-0.2,2.3,59.9,8.9,0,0.2,0.2,2.5,14.1,0.5,0,0.1,0.2,2.5,17.4,9.8
14/01/2020,15:00,0.1,,,2.1,14.3,-3.1,0,0.6,0.7,1.6,22.1,2.7,0,0.1,0.3,2.3,15.2,15.5
14/01/2020,16:00,0.1,0,-0.2,2.2,14.6,-1.4,0,0.4,0.5,1.7,15.1,4.8,0,0.2,0.3,1.9,21.5,12.2
