Date,Time,RANDWICK_SO2,RANDWICK_NO,RANDWICK_NO2,RANDWICK_OZONE,RANDWICK_PM10,RANDWICK_PM2.5,ROZELLE_SO2,ROZELLE_NO,ROZELLE_NO2,ROZELLE_OZONE,ROZELLE_PM10,ROZELLE_PM2.5,CHULLORA_SO2,CHULLORA_NO,CHULLORA_NO2,CHULLORA_OZONE,CHULLORA_PM10,CHULLORA_PM2.5
14/01/2020,17:00,0.1,,,2,13.7,2.7,0,0.3,0.4,1.7,13,4.5,0,0.1,0.3,2,11.1,8.7
14/01/2020,18:00,0,,,1.7,6.6,6.5,0,0.8,0.8,0.9,9.1,4.7,0,0.1,0.4,1.5,17,9.3
14/01/2020,19:00,0,,,1.7,14.9,5.3,0,0.8,0.9,0.7,10.6,3.4,0,0.1,0.5,1.1,6.6,8.2
14/01/2020,20:00,0.1,,,1.7,16.8,8.9,0,0,0.6,1,14.6,5.9,0,0,0.5,1,11.2,3.1
14/01/2020,21:00,0,,,1.8,13.4,6.3,0,0.1,0.9,0.8,10.8,6,0,0.1,0.8,0.7,15,3.2
14/01/2020,22:00,0,,,1.7,13.5,10.6,0,0,0.6,1.2,7.3,-0.4,0,0.1,0.9,0.6,9.1,3
14/01/2020,23:00,0,0,-0.2,1.3,11.4,-5.4,0,0,0.6,1.2,8.7,1.5,0,0.2,1.2,0.3,9.6,5.1
14/01/2020,24:00,0,0,0,1,11.7,-0.7,0,0.1,0.8,0.9,9,4.5,0,0.8,1.4,0.1,12.4,4.7
15/01/2020,01:00,0.1,0,0.1,0.7,20.4,7,0,0.3,1.2,0.3,10,3.6,0,1.9,1.4,0.1,11,10.5
15/01/2020,02:00,,,,,12.7,9.4,,,,,13.1,6,,,,,15.4,12.1
15/01/2020,03:00,0,0,0.3,0.5,12.8,10.3,0,0.2,0.9,0.2,8.9,4.7,0,1.9,0.9,0.3,10.5,10
15/01/2020,04:00,0,0.3,0.6,0.2,7.8,11.9,0,0.7,0.9,0.2,10.1,3.5,0,2.8,1.1,0.1,16.2,8.5
15/01/2020,05:00,0.1,1.3,0.6,0.2,11.9,1.1,0,1.5,0.9,0.2,9.2,12.5,0,2.8,0.7,0.1,16.4,5.9
15/01/2020,06:00,0.1,2.6,0.7,0.2,29.6,-6.9,0.1,2.5,0.9,0.2,19.2,13.7,0.1,4.1,0.7,0.1,22.1,9.8
15/01/2020,07:00,0.1,3.2,1.1,0.3,34.4,5.1,0.1,3.8,1.1,0.2,24.3,5.9,0.1,3.6,1,0.2,53.5,5.8
15/01/2020,08:00,0.1,2,1.3,0.8,-0.7,11.8,0.1,4.9,1.6,0.3,20.3,6.1,0.1,2.2,1.2,0.4,19.4,10.7
15/01/2020,09:00,0.1,0.5,0.6,1.5,21.7,6.3,0,1.2,0.9,1.1,0.9,7.8,0,0.7,0.8,1.1,1.6,7.3
15/01/2020,10:00,0.1,0.2,0.2,1.9,28.9,6.7,0,0.3,0.5,1.9,6.9,4.9,0,1.2,1.3,1.1,10.5,6.6
15/01/2020,11:00,0.1,0.2,0.1,2.2,29.7,5.9,0,0.6,0.8,1.8,26.5,4,0,0.5,0.8,1.9,18.2,5.7
15/01/2020,12:00,0.1,0.1,0,2.5,13.8,7.6,0.1,0.9,1.1,1.7,24.5,5.2,0.1,0.3,0.7,2.3,25.8,6.3
15/01/2020,13:00,0.1,0,-0.1,2.5,6.8,3.8,0.2,0.6,0.8,2,22.1,12,0.1,0.3,0.6,2.6,32.4,7.4
15/01/2020,14:00,0,0,-0.2,2.7,15.3,8,0.1,0.6,0.9,1.8,18,10.8,0.2,0.2,0.4,2.4,18.2,8.3
15/01/2020,15:00,0.1,0,-0.2,2.8,29.1,4.8,0,0.2,0.5,2.2,20.1,10.9,0.1,0.2,0.4,2.3,21.6,10.3
15/01/2020,16:00,0.1,0,-0.2,2.8,24.4,-1,0,0.1,0.3,2.2,23.9,6.3,0,0.1,0.2,2.3,23.5,8
15/01/2020,17:00,0.1,0.1,-0.1,2.7,34.7,3.1,0,0.2,0.4,2.1,23.8,1.8,0,0.1,0.2,2.2,21.5,12.1
15/01/2020,18:00,0.1,0,-0.1,2.6,28.6,6.3,0,0.1,0.3,2.1,25.4,3.6,0,0.1,0.3,2,27.2,13
15/01/2020,19:00,0.1,0,-0.1,2.4,17.9,3.8,0,0,0.2,2.2,16.8,3.4,0,0.1,0.3,1.9,21.5,5.2
15/01/2020,20:00,0.1,0,-0.1,2.1,20.8,5.5,0,0,0.1,1.8,15.1,1.8,0,0.4,0.6,1.3,14.9,5.4
15/01/2020,21:00,0.1,0,0,1.5,17.8,5.2,0,0,0.1,1.5,15.2,6,0,0,0.2,1.2,11.7,2.9
15/01/2020,22:00,0.1,0,-0.1,1.4,14.3,19,0,0,0.1,1.3,12.6,10.1,0,0,0.5,0.7,11.3,5.7
15/01/2020,23:00,0.1,0,-0.2,1.5,16.8,6,0,0,0.1,1.2,12.7,7.3,0,0.6,1.1,0.2,11.3,2.4
15/01/2020,24:00,0.1,0,-0.2,1.5,15.4,-1.6,0,0,0.1,1,13,5,0,0.2,0.8,0.3,8.5,3.6
16/01/2020,01:00,0.1,0,-0.2,1.4,15.2,2.9,0,0,0.3,0.8,13.5,2.4,0,0.6,0.9,0.2,13.2,2.4
16/01/2020,02:00,,,,,18.1,6.6,,,,,17.2,4.9,,,,,14.6,6.3
16/01/2020,03:00,0,0,-0.1,1.7,21.4,7.5,0,0,0.2,1.1,23.5,4.4,0,0.4,0.7,0.4,14.1,6.4
16/01/2020,04:00,0,0,-0.1,1.6,5.8,-0.9,0,0,0.2,0.9,17.3,4.3,0,0.8,0.9,0.2,21.7,5.5
16/01/2020,05:00,0,0,0.1,1.1,18.1,1.1,0,0.2,0.6,0.4,18.5,7.3,0,1.2,0.9,0.2,21.2,5.1
16/01/2020,06:00,0.1,0.4,0.5,0.8,38.4,17.9,0,1.1,0.9,0.2,25.1,-0.8,0,2.1,1,0.2,20.9,7.8
16/01/2020,07:00,0.1,0.4,1.1,1.4,,15.3,0,0.4,1,1.3,6.3,2.3,0,0.4,1.6,1.3,22.4,15.2
16/01/2020,08:00,0.1,0,1.6,2.6,53.1,31.8,0,0.1,1.4,2.6,42.1,19.4,0,1.2,3.2,0.7,53.8,25.4
16/01/2020,09:00,0.1,1.3,3.2,1.3,73.4,35.6,0,0.4,2.1,1.5,49.8,24.6,0,1.2,2.6,1,38.7,33.5
16/01/2020,10:00,0.1,1.6,3.4,1,33.7,31.1,0,0.3,2,1.6,20.5,24.8,0,0.3,2.3,1.6,23.3,38.9
16/01/2020,11:00,0.1,1.1,3.1,0.9,38.8,28.3,0,0.2,1.5,1.8,35.6,24.2,0,0.5,2.3,1.6,40.6,32
16/01/2020,12:00,0.1,0.6,2.4,1.7,31.6,31,0,0.3,2,1.6,32.2,24.4,0,0.4,1.8,1.7,39.9,28.8
16/01/2020,13:00,0.1,0.6,2.4,1.9,42.2,25.4,0,0.5,2.1,1.9,34.7,26.5,0,0.7,2.1,1.7,45.6,28.2
16/01/2020,14:00,0.1,0.3,1.8,3,64.6,25.2,0,1,2.6,1.6,37.1,18,0,0.6,2,2.3,44.8,28.3
16/01/2020,15:00,0.1,0.1,0.7,5.9,52.2,32,0,1.1,2.3,3,41.6,25.4,0,0.3,1.4,3.5,10.6,29.2
16/01/2020,16:00,0.1,0,0.4,6.7,43.6,31.3,0.1,1.7,3,3,37.7,26,0,0.1,0.7,4.4,35.7,24.2
16/01/2020,17:00,0.1,-0.1,0.3,6.3,54.3,34.4,0.1,0.1,1,5.2,35.3,31.6,0.1,0.1,1,4.8,40.4,18.9
16/01/2020,18:00,0.1,0,0.2,5.5,18.4,34.8,0.1,0.1,1.2,5,28.5,31.3,0,0,0.6,4.5,14.7,23.7
16/01/2020,19:00,0,0,0,5,59,23.9,0,0,0.7,4.6,23.4,21,0,0,0.6,3.3,25.8,23.4
16/01/2020,20:00,0.1,0,0.5,4.3,41.8,24.9,0,0,1.1,3.8,47.7,19.6,0,0.1,1.8,1.4,27.2,14.8
16/01/2020,21:00,0.1,0,1.4,3,40.9,22.4,0,0,0.6,3.3,26.5,34.9,0,0,1,2.6,15.9,16.4
16/01/2020,22:00,0.1,0,1.5,2.4,28.6,31.2,0,0,0.8,2.4,23.1,25.8,0,0,1.3,1.8,22.6,17.6
16/01/2020,23:00,0.1,0.1,2.7,1.1,34.6,39.4,0,0,0.9,2,23.7,14.6,0,0,1,2.1,22.8,18
16/01/2020,24:00,0.1,0,1.7,1.5,37.7,33.6,0,0,0.8,1.9,25,15.8,0,0,0.9,1.7,24.5,21.5
17/01/2020,01:00,0.1,0,0.3,3.9,106.5,32.4,0,0,0.7,2.2,49,16.1,0,0,1.2,1.7,43.4,19.8
17/01/2020,02:00,,,,,73.7,55.9,,,,,77.5,41.7,,,,,86.7,38
17/01/2020,03:00,0,0,-0.1,4.2,44.1,41.5,0,0,0,4.4,34,57.1,0,0,0.2,4.1,41.6,49.7
17/01/2020,04:00,0,0,-0.2,4.1,45,29.2,0,0,0,4.1,44,46.5,0,0.1,0.2,3.6,46.2,37.1
17/01/2020,05:00,0,0,-0.1,3.9,31.8,15.9,0,0,0,3.6,20.8,24.1,0,0.1,0.3,2.8,25.3,30
17/01/2020,06:00,0,0,0.2,3.9,23.5,0.6,0,0,0.4,3,23.7,17.6,0,0.3,0.8,2.1,19.4,21.4
17/01/2020,07:00,0.1,0,0.7,2.6,-2.9,16.7,0,0,0.5,2.5,-2.2,3.7,0,0.4,0.9,1.7,2,15.1
17/01/2020,08:00,0.1,0.1,0.4,2.2,15.2,5.4,0,0,0.6,2,5,4,0,0.5,1.1,1.5,6.6,10.5
17/01/2020,09:00,0,0,0.2,2.3,35.7,8.2,0,0,0.8,1.9,14.8,7.5,0,0.6,1.1,1.3,11.2,1.9
17/01/2020,10:00,0,0.1,0.6,1.7,79.1,36.2,0,0.1,0.9,1.6,38.6,14.3,0,0.6,1.3,1.2,32,10.6
17/01/2020,11:00,0,0.1,0.2,1.9,140.5,80.6,0,0.2,0.7,1.7,102.1,46,0,0.8,1.1,1.4,84.8,35.6
17/01/2020,12:00,0,0.1,0.4,2,101.9,110.7,0,0.2,0.7,2,96.8,80.8,0,0.7,1.2,1.5,96.3,69
17/01/2020,13:00,0,0,0.1,2.4,92.9,95.2,0,0.1,0.5,2.3,78.8,73.2,0,0.6,1.1,1.7,87,73.6
17/01/2020,14:00,0,0,0.1,2.7,87.4,96.5,0,0.1,0.5,2.6,77.4,62.2,0,0.4,0.9,2.1,77.8,68.8
17/01/2020,15:00,0,0,0.1,2.9,78.4,64.5,0,0.1,0.5,2.8,72.7,66.3,0,0.2,0.5,2.8,68.1,63.3
17/01/2020,16:00,0,0,0,2.9,55.1,39.2,0,0,0.2,3.1,54.1,57,0,0.2,0.5,2.7,66.7,56.2
17/01/2020,17:00,0,-0.1,0,3.1,43.6,45.8,0,0,0.3,3,42.7,44.9,0,0.3,0.5,2.7,52.5,51.8
17/01/2020,18:00,0,0,0,2.9,21.7,40.1,0,0,0.2,2.9,32.7,35.2,0,0.2,0.5,2.7,49.2,46.6
17/01/2020,19:00,0,0,0,2.8,31.5,23.1,0,0,0.2,2.7,31.6,23.7,0,0.1,0.3,2.7,45.6,41
17/01/2020,20:00,0,0,0,2.6,18.5,17.2,0,0,0.3,2.3,18.7,17.7,0,0.1,0.4,2.2,38.6,34
17/01/2020,21:00,0,0,-0.1,2.7,26.1,17.1,0,0,0.3,2.4,21.9,11.7,0,0.1,0.4,2,33.2,28
17/01/2020,22:00,0,0,0,2.5,28,21.3,0,0,0.3,2.5,27.3,17,0.1,0.1,0.6,1.9,30.7,20.7
17/01/2020,23:00,0,0,0.1,2.8,26.5,21,0,0,0.1,2.7,24.8,19,0.1,0.1,0.4,2.2,29.1,18.3
17/01/2020,24:00,0,0,0.1,2.9,33.3,28.4,0,0,0.3,2.6,20.4,17.9,0.1,0.1,0.6,1.7,24.8,19.2
18/01/2020,01:00,0,0,0.1,3.2,35.7,24.5,0,0,0.5,1.6,21.9,20.2,0,0.1,0.4,1.9,33.6,18.6
18/01/2020,02:00,,,,,21.1,23.3,,,,,33.4,18.8,,,,,22.8,18.1
18/01/2020,03:00,0.1,0,0.3,2.6,35.6,11,0,0,0,2.8,17.8,15.1,0,0.1,0.2,2.7,22.3,14.8
18/01/2020,04:00,0.1,0,0,2.9,33.7,4.6,0,0,-0.1,3,25.5,13.6,0,0.1,0.2,2.6,24.5,16.4
18/01/2020,05:00,0,0,0,2.9,38.3,8.3,0,0,0,3,28.5,22.3,0,0.1,0.4,2.3,25.7,19.2
18/01/2020,06:00,0,0,-0.1,2.9,35.5,26,0,0,0.1,2.8,29.9,25.5,0,0.1,0.3,2.3,28.9,20
18/01/2020,07:00,0,0,-0.1,3,33,31.8,0,0,0.2,2.8,27.1,22.9,0,0.1,0.4,2.3,28.6,18.8
18/01/2020,08:00,0,0.1,0,2.8,27.7,18.9,0,0,0.1,2.8,22.2,17.5,0,0.1,0.3,2.4,19.8,17.8
18/01/2020,09:00,0,0,0,2.8,26.3,20.8,0,0,0.1,2.8,17.7,16.6,0,0.1,0.3,2.4,16.5,15.8
18/01/2020,10:00,0,0,0,2.9,19.5,18.5,0,0.1,0.2,2.8,17.9,12.1,0,0.1,0.3,2.5,21.7,17
18/01/2020,11:00,0,0.1,0.1,2.8,27.9,10.8,0,0.1,0.2,2.8,24.3,13,0,0.2,0.4,2.6,21.5,15.9
18/01/2020,12:00,0.1,0.2,0.3,2.8,25,6,0,0.1,0.2,3,27.1,12.6,0,0.2,0.3,3,23.7,18.6
18/01/2020,13:00,0.1,0.2,0.3,2.8,23.2,-0.2,0,0.1,0.3,3.3,20.1,25.1,0,0.1,0.4,3.1,28.3,20.5
18/01/2020,14:00,0.1,0.2,0.3,3,26,8.7,0,0.1,0.3,3.3,30.1,27.6,0,0.1,0.2,3.2,22.9,19.4
18/01/2020,15:00,0.1,0.1,0.2,3.1,27.2,13.1,0,0.1,0.3,3.4,10.7,25.2,0,0.1,0.1,3.2,19.2,22.4
18/01/2020,16:00,0.1,0.1,0.1,3,23.8,21,0,0,0.1,3.3,17.2,17.6,0,0.1,0,3,14.9,17.5
18/01/2020,17:00,0.1,0.1,0.1,2.8,22.8,13.4,0,0,0.2,2.8,15.6,15,0,0.1,0.1,2.7,13.5,10.9
18/01/2020,18:00,0.1,0,0.1,2.7,26.9,13.9,0.1,0,0.4,2.5,19.8,7.9,0,0.1,0.2,2.4,20.2,9.8
18/01/2020,19:00,0.2,0.1,0.9,1.7,19.8,18.1,0,0,0.3,2.4,17.3,9.7,0,0,0.3,2.1,21.2,8.8
18/01/2020,20:00,0.4,0.1,1,1.5,15.3,17.8,0,0.1,0.6,1.8,19.9,12.2,0,0,0.4,1.9,8.4,10.8
18/01/2020,21:00,0.2,0,0.6,1.9,9.1,9.7,0,0,0.7,1.4,17.9,6.1,0,0,0.4,1.5,18.6,12.5
18/01/2020,22:00,0.1,0,0.5,2,21,16,0,0,0.7,1.4,15.4,5.9,0,0,0.5,1.5,10.8,12.3
18/01/2020,23:00,0.1,0,0.9,1.2,15.7,8.1,0,0,0.7,1.3,11.1,6.5,0,0.1,0.8,0.7,21.8,8.7
18/01/2020,24:00,0.1,0,1,0.8,14.2,11.2,0,0,0.9,0.9,13.5,9.3,0,0.1,0.9,0.7,11.8,6
19/01/2020,01:00,0,0.1,1.4,0.4,15.7,3.6,0,0.1,1.2,0.5,13.3,9.7,0,0,0.8,0.8,11.1,5.6
19/01/2020,02:00,,,,,12.8,4.8,,,,,9.3,7.5,,,,,11.2,8.3
19/01/2020,03:00,0,0,0.8,0.8,12.6,15.6,0,0.1,0.8,0.6,16,6.4,0,0.1,0.6,0.8,13.3,9.5
19/01/2020,04:00,0,0,0.7,0.9,13.4,16.9,0,0.1,0.8,0.6,11.8,10,0,0.1,0.5,0.5,14.2,8.2
19/01/2020,05:00,0,0,0.7,0.9,9.6,13.2,0,0.1,1,0.6,10.6,12,0,0,0.7,0.7,13.8,11.4
19/01/2020,06:00,0,0.1,0.8,0.8,16.4,8.6,0,0.1,0.9,0.6,16.4,10.2,0,0.1,0.8,0.5,14.7,9.7
19/01/2020,07:00,0.1,0.7,1.3,0.6,20.9,2.9,0,0.2,0.7,0.7,20.3,10.1,0,0.2,0.6,0.8,18.9,7.6
19/01/2020,08:00,0.2,0.7,1.1,0.9,14.6,18,0,0.3,0.7,1,14.8,7,0,0.2,0.5,1,9.5,10.9
19/01/2020,09:00,0.2,0.3,0.7,1.8,18.9,15.5,0.1,0.3,0.5,1.4,8.8,9.3,0,0.3,0.3,1.4,12.8,12.9
19/01/2020,10:00,0.1,0,0,2.7,19.3,7.9,0.1,0.4,0.8,1.9,13.3,9,0,0.2,0.2,2,16.5,10.1
19/01/2020,11:00,0,0,0,2.9,19.3,-4.3,0.1,0.4,0.8,2.4,13.5,6.6,0,0,0.2,2.5,14.4,8.1
19/01/2020,12:00,0,0,0,3,21.1,-5.7,0.1,0.5,0.9,2.5,15.6,8,0,0.1,0.3,2.6,19.5,8.9
19/01/2020,13:00,0,0,-0.1,3,19.6,12.2,0.1,0.4,0.6,2.8,16.6,0.2,0,0.1,0.2,2.5,14.2,6.6
19/01/2020,14:00,0,0,-0.1,2.9,12.3,20.2,0.1,0.2,0.3,3.1,10.7,-8.5,0,0.1,0.2,2.5,9.6,6.1
19/01/2020,15:00,0,0,-0.2,2.9,10.5,9.4,0,0.1,0.2,3,7.2,,0,0,0.1,2.9,-7.4,4.5
19/01/2020,16:00,0,0,-0.1,2.9,17.1,-3.4,0,0,0.1,3,0.9,-3.8,0,0.1,0,2.8,7.3,4.1
19/01/2020,17:00,0,0,-0.1,2.6,12.2,-4.2,0,0.1,0.2,2.8,21.1,2,0,0,0,2.9,8.9,2.8
19/01/2020,18:00,0,0,0,2.3,10.9,-0.1,0,0,0.2,2.2,11.5,2.3,0,0,0,2.5,16.7,5
19/01/2020,19:00,0,0,0,2.2,15.6,-3.1,0,0,0.2,1.9,9.4,3.5,0,0,0.2,1.8,15,4.5
19/01/2020,20:00,0,0,0,2,8.2,3.8,0,0,0.7,1.4,15.3,0.6,0,0,0.8,1.1,10.5,6
19/01/2020,21:00,0.1,0.3,1,0.9,17.7,14.7,0,0,0.5,1.4,8.7,1.2,0,0.1,1.4,0.5,11.5,5
19/01/2020,22:00,0.1,0.7,1.7,0.3,16.3,14.7,0,0,0.8,0.9,7.6,1.4,0.1,0.5,1.6,0.2,18.3,4.2
19/01/2020,23:00,0.1,0.3,1.4,0.4,6.3,2,0,0.3,1.6,0.2,7.8,2.2,0,0.2,1.2,0.5,12.3,4.9
19/01/2020,24:00,0.1,0.2,1.2,0.4,8.5,6.8,0.1,0.8,1.6,0.2,10.9,1.3,0,0.1,0.5,0.9,2.5,4.7
20/01/2020,01:00,0,0.2,1,0.3,2.9,14.8,0.1,0.5,1.3,0.2,10.3,3.9,0,0.1,0.6,0.4,6.7,1.5
20/01/2020,02:00,,,,,15.5,7.2,,,,,8.3,4,,,,,15,3.2
20/01/2020,03:00,0,0.2,1,0.3,14.4,10.4,0,0,0.8,0.7,5.2,2.5,0,0.5,1.1,0.6,10.5,6.7
20/01/2020,04:00,0.1,0,0.9,0.5,6.8,12.6,0,0.1,1.2,0.5,4.8,3.5,0,0.7,1,0.3,4.3,7.3
20/01/2020,05:00,0.1,0.2,0.7,0.3,12.8,9,0,0.3,1.2,0.3,10.2,5.1,0.1,3.9,1.6,0.2,19.4,8.8
20/01/2020,06:00,0.1,0.7,0.6,0.3,27.9,-7.3,0,2.6,1.6,0.2,22.4,6.3,0.1,4.1,1.2,0.2,22.8,7.6
20/01/2020,07:00,0.1,0.9,0.7,0.6,56.9,4.6,0,2.6,1.6,0.5,14.4,5,0.1,3.3,1.2,0.3,34.2,7.1
20/01/2020,08:00,0.1,0.2,0.3,1.8,-0.8,14.4,0,1.3,1.3,1.2,17.9,8.1,0.1,1.8,1.5,0.7,26.9,10.1
20/01/2020,09:00,0.1,0,0.1,2.9,8.2,8.7,0,0.6,0.9,2,15.1,4.2,0,0.9,1.2,1.2,27,10.8
20/01/2020,10:00,0.1,0.1,0,3.2,15.7,9.8,0.3,1,1.1,2,8.5,5,0.3,0.6,0.8,2.2,4.1,7.9
20/01/2020,11:00,0,0,-0.1,2.7,8.7,3.3,0.9,1.8,1.6,1.2,15.3,6.2,0.6,0.5,0.7,2.5,12.8,8.3
20/01/2020,12:00,0.1,0,-0.1,2.9,24,-2.3,0.3,1.4,1.3,1.6,26.2,5.7,0.9,0.7,0.9,2.2,12.5,6.9
20/01/2020,13:00,0.1,0.1,-0.1,2.9,21,5.3,0,0.5,0.8,2.3,14.5,-4.7,0.3,0.2,0.5,3.5,23.6,5.3
20/01/2020,14:00,0.1,0,-0.1,2.9,24.6,-4.3,0,0.5,0.8,2.1,19.1,,0.1,0.2,0.6,2.7,14.3,9
20/01/2020,15:00,0.1,0,0,3.6,15,4.9,0,0.2,0.3,2.9,24.9,-7.4,0.1,0.2,0.6,2.9,24.6,2.7
20/01/2020,16:00,0.1,0,-0.1,3.9,24.7,7.2,0,0.5,1,2.4,10.3,1.2,0,0.1,0.5,3.1,8,4.3
20/01/2020,17:00,0.1,0,0.3,3.6,,2.7,0,0.1,0.6,3.5,,6.8,0,0.1,0.7,4,,7.6
20/01/2020,18:00,0.1,0,0.5,4.3,-7,9.4,0,0,0.9,4.3,-0.6,14.5,0,0.1,0.5,4,13.3,9.7
20/01/2020,19:00,0.1,0,0.2,4.5,61.4,9.5,0.1,0,1.7,3.2,33.9,8.5,0.1,0,0.7,3.4,19.7,7.7
20/01/2020,20:00,0.1,0,0.2,4.2,41,10,0.1,0,1.6,2.9,24.1,8.1,0,0,0.7,3.1,17.9,6.8
20/01/2020,21:00,0,0,0.2,3.8,37,15.6,0.1,0,2.5,1.7,34.9,10.4,0,0.2,1.9,1.6,26.9,8.4
20/01/2020,22:00,0,0,0.5,2.6,26.9,16.5,0,0,1.6,2.5,29.3,8.5,0,0.1,2.4,1,27.7,9.1
20/01/2020,23:00,0,0,1,1.2,17,16.6,0,0,1.4,2,23,4.8,0,0.8,3,0.3,30.2,5.7
20/01/2020,24:00,0,0.1,1.1,0.7,13.3,18.9,0,0,1,2.2,17.6,9.7,0,1.5,2.7,0.2,23.9,9.8
21/01/2020,01:00,0,0.2,1.3,0.3,14.4,11.7,0,0,1.3,1.6,18.4,12.7,0.1,0.7,2.6,0.2,20.7,7.3
21/01/2020,02:00,,,,,14.8,10.2,,,,,23.3,14.5,,,,,25.4,4.9
21/01/2020,03:00,0,0.3,1.5,0.3,15.5,-3.9,0,0,1.2,1.2,18.1,9.8,0.1,3,2.2,0.3,25.6,11
21/01/2020,04:00,0,0.2,1.5,0.6,18.7,2.9,0,0,0.9,1.7,21,8,0.1,6.6,2.8,0.2,30.6,14.2
21/01/2020,05:00,0,0.3,1.4,0.3,18.6,15.3,0,0,0.8,1.8,25,9.8,0.1,6.2,2.6,0.2,34.4,15.7
21/01/2020,06:00,0,0.5,1.4,0.4,42.6,19.3,0,0.2,1.2,1.6,30.1,17.1,0.1,4.5,2.7,0.3,56.3,15.8
21/01/2020,07:00,0,0.9,2,1.2,10.2,13.2,0.1,1.3,2.2,0.9,38.8,13,0.1,2.4,2.4,0.7,30.5,13.2
21/01/2020,08:00,0,0.8,1.7,2,37.1,20.2,0,0.4,1,2.6,33.3,11.8,0.1,1.7,2.1,1.5,39.7,14.9
21/01/2020,09:00,0.1,0.5,1.3,2.8,43.2,13.9,0,0.3,0.7,3.4,34.5,10.3,0,0.8,1.3,2.6,40.1,11.3
21/01/2020,10:00,0.1,0.2,0.7,4,26,12.7,0,0.3,0.8,3.8,25.8,9.3,0,0.2,0.4,4,25,9.2
21/01/2020,11:00,0,0,0.3,5,8.6,14,0,0.1,0.3,5.1,17.1,8.1,0,0.1,0.3,4.8,18.2,6.2
21/01/2020,12:00,0,0,0.2,5.2,3.6,8.9,0,0,0.2,5.6,8.9,4.6,0,0.1,0.3,5,9.3,8.2
21/01/2020,13:00,0,0,0,5.1,22.4,9,0,0.1,0.4,5.6,11,10.1,0,0.1,0.2,5.2,8.8,7.4
