Date,Time,Station,WDR,TEMP,WSP,HUMID,SOLAR
16/01/2020,08:00:00,WALLSEND,200.4,24.4,1.1,76.9,311.1
16/01/2020,09:00:00,WALLSEND,198.2,26.8,1.8,69.9,507.9
16/01/2020,10:00:00,WALLSEND,175.1,27.9,2.1,65.7,654.5
16/01/2020,11:00:00,WALLSEND,176.6,29.4,1.8,58.8,646.1
16/01/2020,12:00:00,WALLSEND,173.1,29,1.8,58.2,307.6
16/01/2020,13:00:00,WALLSEND,340.8,21.3,1.7,90.9,21.7
16/01/2020,14:00:00,WALLSEND,35.8,21.2,1,96.3,104.9
16/01/2020,15:00:00,WALLSEND,35.5,21.7,1.1,91,129.8
16/01/2020,16:00:00,WALLSEND,350.9,22.9,1.8,84.8,261.5
16/01/2020,17:00:00,WALLSEND,339.1,24.9,2.4,73.4,262.6
16/01/2020,18:00:00,WALLSEND,339.1,24.9,1.4,64.9,85.1
16/01/2020,19:00:00,WALLSEND,354.5,24.2,1,76.2,24.4
16/01/2020,20:00:00,WALLSEND,12.7,23.4,0.7,78.7,-1.3
16/01/2020,21:00:00,WALLSEND,169,23,0.4,82.3,-1.4
16/01/2020,22:00:00,WALLSEND,179.7,22.5,0.6,87.6,-1.8
16/01/2020,23:00:00,WALLSEND,79.5,21.8,0.2,89.1,-2.2
17/01/2020,01:00:00,WALLSEND,142.8,21.2,2,91.6,-2.2
17/01/2020,02:00:00,WALLSEND,173.7,21.1,1.5,91.1,-2.1
17/01/2020,03:00:00,WALLSEND,197.5,21.3,1.5,89.8,-2.1
17/01/2020,04:00:00,WALLSEND,206.1,21.3,1.4,89.7,-2.1
17/01/2020,05:00:00,WALLSEND,209.2,21,1.2,89.5,-1.7
17/01/2020,06:00:00,WALLSEND,201.9,21.1,0.9,89.9,20.6
17/01/2020,07:00:00,WALLSEND,211.5,22.1,1.3,87.7,98.7
17/01/2020,08:00:00,WALLSEND,214.1,23.2,1.4,84,177.3
17/01/2020,09:00:00,WALLSEND,211.1,24.4,1.1,78.3,286.6
17/01/2020,10:00:00,WALLSEND,163.4,24.6,2.5,78.8,278.1
17/01/2020,11:00:00,WALLSEND,206.1,23.2,2.5,80.4,194.9
17/01/2020,12:00:00,WALLSEND,212.8,21.2,2.5,87.7,126.2
17/01/2020,13:00:00,WALLSEND,207.8,21.1,2.1,93.5,286
17/01/2020,14:00:00,WALLSEND,205.8,22,2.7,87.8,236.7
17/01/2020,15:00:00,WALLSEND,196.4,21.4,2.5,91.2,174.2
17/01/2020,16:00:00,WALLSEND,173.7,21.7,2.7,89.3,171
17/01/2020,17:00:00,WALLSEND,161.8,22.2,3.6,83.9,141.9
17/01/2020,18:00:00,WALLSEND,170.4,22.2,2.4,79.9,89.9
17/01/2020,19:00:00,WALLSEND,175.2,22,2.3,79.7,26.5
17/01/2020,20:00:00,WALLSEND,195.9,21.5,1.4,85,-1.6
17/01/2020,21:00:00,WALLSEND,202.5,21.4,1.7,88.5,-2
17/01/2020,22:00:00,WALLSEND,217.5,21.1,1.8,88.4,-1.2
17/01/2020,23:00:00,WALLSEND,218.5,20.6,1.9,88.7,-1.2
18/01/2020,01:00:00,WALLSEND,220.5,20.3,1.6,89.1,-1.4
18/01/2020,02:00:00,WALLSEND,236,20.3,1.3,90.1,-2
18/01/2020,03:00:00,WALLSEND,252.9,20.3,0.7,90.8,-1.3
18/01/2020,04:00:00,WALLSEND,252.5,20,0.5,94.6,-1.1
18/01/2020,05:00:00,WALLSEND,241.8,19.9,0.6,95.6,-1
18/01/2020,08:00:00,WALLSEND,222.4,20.7,1.6,93.2,162
18/01/2020,09:00:00,WALLSEND,220.7,21.8,1.8,85.2,229.7
18/01/2020,10:00:00,WALLSEND,219.6,22.4,1.9,81.7,242.2
18/01/2020,11:00:00,WALLSEND,212.1,22.6,1.5,82,216.9
18/01/2020,12:00:00,WALLSEND,207.7,22.7,1.8,82.8,320.6
18/01/2020,13:00:00,WALLSEND,199.3,22.7,2.4,77.8,294.2
18/01/2020,14:00:00,WALLSEND,194,22.3,2.9,77.9,283.5
18/01/2020,15:00:00,WALLSEND,179.7,22.1,2.4,79.7,247.8
18/01/2020,16:00:00,WALLSEND,173.6,21.4,1.9,84.7,156.9
18/01/2020,17:00:00,WALLSEND,177.4,21.4,1.9,83.6,147.2
18/01/2020,18:00:00,WALLSEND,179.5,21.3,2,82.7,54.1
18/01/2020,19:00:00,WALLSEND,181.9,20.6,2.2,85.9,13.1
18/01/2020,20:00:00,WALLSEND,189.1,20.2,2.2,87.3,-1.6
18/01/2020,21:00:00,WALLSEND,193.9,19.7,1.9,91,-1.3
18/01/2020,22:00:00,WALLSEND,198.1,19.5,1.7,92.7,-1.4
18/01/2020,23:00:00,WALLSEND,204.7,19.6,1.5,91.7,-1.7
19/01/2020,01:00:00,WALLSEND,206,19.4,1.4,90.7,-1.6
19/01/2020,02:00:00,WALLSEND,208.3,19.4,1.2,90.2,-1.6
19/01/2020,03:00:00,WALLSEND,213.2,19.4,1.3,88.8,-1.5
19/01/2020,04:00:00,WALLSEND,206.5,19.4,1.2,88.6,-1.6
19/01/2020,05:00:00,WALLSEND,209.4,19.4,1.1,87.9,-1.6
19/01/2020,06:00:00,WALLSEND,204.2,19.5,1.3,87.8,19
19/01/2020,07:00:00,WALLSEND,213.8,20.1,1.1,87,90.1
19/01/2020,08:00:00,WALLSEND,198.8,21.6,1.7,83.1,319.4
19/01/2020,09:00:00,WALLSEND,194,23.1,2,79.5,446.2
19/01/2020,10:00:00,WALLSEND,203.8,23.8,1.8,77.6,437.3
19/01/2020,11:00:00,WALLSEND,204.1,24,1.5,76.8,231.8
19/01/2020,12:00:00,WALLSEND,184,25.4,1.7,72,499.6
19/01/2020,13:00:00,WALLSEND,158.7,25.7,2.8,70.6,582.2
19/01/2020,14:00:00,WALLSEND,167.5,26.3,3,67.5,661.5
19/01/2020,15:00:00,WALLSEND,149.6,24.5,4.6,74,430.5
19/01/2020,16:00:00,WALLSEND,170.4,24.8,2.7,72.5,307.5
19/01/2020,17:00:00,WALLSEND,163.2,24.5,2.9,73.2,242.7
19/01/2020,18:00:00,WALLSEND,168.9,24.3,2.4,72.6,112.5
19/01/2020,19:00:00,WALLSEND,157,23.9,2.1,73.7,34.3
19/01/2020,20:00:00,WALLSEND,164.4,23.2,1,76.2,-1.1
19/01/2020,21:00:00,WALLSEND,291.4,22.2,0.5,83.1,-2
19/01/2020,22:00:00,WALLSEND,231.1,21.2,0.5,88.9,-2.1
19/01/2020,23:00:00,WALLSEND,192.1,20.9,0.6,91.4,-2.2
20/01/2020,01:00:00,WALLSEND,204.2,20.8,1.1,93.7,-2.1
20/01/2020,02:00:00,WALLSEND,252.9,20.8,1.1,92.4,-2.1
20/01/2020,03:00:00,WALLSEND,124.2,20.7,0.2,89.7,-2.1
20/01/2020,04:00:00,WALLSEND,304.5,20,0.8,92.5,-2.2
20/01/2020,05:00:00,WALLSEND,67.9,19.1,0.3,94.8,-1.7
20/01/2020,06:00:00,WALLSEND,29.5,19.1,0.3,96.1,21.5
20/01/2020,07:00:00,WALLSEND,12.3,19.9,0.5,95.5,143.1
20/01/2020,08:00:00,WALLSEND,345.5,23,0.9,83.4,431.9
20/01/2020,09:00:00,WALLSEND,3.1,26.4,0.6,70.4,607.4
20/01/2020,10:00:00,WALLSEND,74.4,28.4,0.7,63.1,793.3
20/01/2020,11:00:00,WALLSEND,101.4,29,2.9,63.7,971.7
20/01/2020,12:00:00,WALLSEND,109.8,29.5,3.7,64.7,1037.4
20/01/2020,13:00:00,WALLSEND,114.1,27.6,4.2,71.8,526.9
20/01/2020,14:00:00,WALLSEND,111,27.4,3,74,283.1
20/01/2020,15:00:00,WALLSEND,36.3,27.3,1.7,76.7,482.2
20/01/2020,16:00:00,WALLSEND,58.4,30.3,3.1,54.4,578.9
20/01/2020,17:00:00,WALLSEND,58,30.5,2.8,54,374.1
20/01/2020,18:00:00,WALLSEND,29.3,28.6,1.9,64.2,179.4
20/01/2020,19:00:00,WALLSEND,18.1,27.7,2.3,65.1,40.7
20/01/2020,20:00:00,WALLSEND,269.7,27.1,0.6,65.1,-1.8
20/01/2020,21:00:00,WALLSEND,202.3,25.7,2.3,67.9,-1.7
20/01/2020,22:00:00,WALLSEND,198.5,24.2,1.1,68.7,-2.1
20/01/2020,23:00:00,WALLSEND,352.6,22.7,0.2,75.1,-2.4
21/01/2020,01:00:00,WALLSEND,255.1,19.6,0.1,89,-2.3
21/01/2020,02:00:00,WALLSEND,207.7,19.1,0.4,91.1,-2.3
21/01/2020,03:00:00,WALLSEND,209.9,18.8,0.6,91.5,-2.5
21/01/2020,04:00:00,WALLSEND,258.8,18.9,0.3,88,-2.6
21/01/2020,05:00:00,WALLSEND,17.9,17.3,0.1,92.1,-2.1
21/01/2020,06:00:00,WALLSEND,10.2,16.9,0.2,93.7,33.5
21/01/2020,07:00:00,WALLSEND,337.9,20.3,0.4,79.8,227.1
21/01/2020,08:00:00,WALLSEND,303.2,25.8,2.6,44.9,449.3
21/01/2020,09:00:00,WALLSEND,324.8,27.8,2.4,39,675.3
21/01/2020,10:00:00,WALLSEND,334.2,29.2,3.6,32.5,870
21/01/2020,11:00:00,WALLSEND,322.4,30.8,4.5,25.8,1019.2
21/01/2020,12:00:00,WALLSEND,319,31.9,3.3,25.6,1085.4
21/01/2020,13:00:00,WALLSEND,318.8,32.8,3.9,25.1,1080.1
21/01/2020,15:00:00,WALLSEND,149.3,28.9,6.5,39.1,864
21/01/2020,16:00:00,WALLSEND,153.7,28.3,5.1,42.5,690.7
21/01/2020,17:00:00,WALLSEND,145.4,27.1,5.2,50.1,460.5
21/01/2020,18:00:00,WALLSEND,133.4,25.9,4.4,59.1,101.5
21/01/2020,19:00:00,WALLSEND,115.1,25,3.5,64.7,33.2
21/01/2020,20:00:00,WALLSEND,102.2,24.1,2,70.3,-2.2
21/01/2020,21:00:00,WALLSEND,60.3,23.6,0.9,74.7,-3.1
21/01/2020,22:00:00,WALLSEND,68.6,23.3,1.1,77.1,-3.4
21/01/2020,23:00:00,WALLSEND,91.8,24,2.1,76.5,-2.5
22/01/2020,01:00:00,WALLSEND,95.2,23.9,2,79.2,-1.6
22/01/2020,02:00:00,WALLSEND,107.6,23.6,1.7,82,-1.8
22/01/2020,03:00:00,WALLSEND,128.6,23.2,1.4,85.3,-2.1
22/01/2020,04:00:00,WALLSEND,141,22.4,0.9,87.7,-2.3
22/01/2020,05:00:00,WALLSEND,205.3,21.8,0.5,90.2,-1.7
22/01/2020,06:00:00,WALLSEND,203.6,21.7,0.7,90.4,29.2
22/01/2020,07:00:00,WALLSEND,192.6,23.7,0.6,83.1,186.6
22/01/2020,08:00:00,WALLSEND,117.5,25.4,0.6,76.5,209
22/01/2020,09:00:00,WALLSEND,345.7,26.4,0.6,73.2,400.7
22/01/2020,10:00:00,WALLSEND,349.7,27.7,1.1,65.2,587.6
22/01/2020,11:00:00,WALLSEND,18.8,30,1,55.9,929.5
22/01/2020,12:00:00,WALLSEND,91.3,30.7,2.8,56.8,1052.2
22/01/2020,13:00:00,WALLSEND,109.2,30.8,4.3,58.4,1070.3
22/01/2020,14:00:00,WALLSEND,111.8,31.2,4.9,54.8,1013.2
22/01/2020,15:00:00,WALLSEND,110,31.1,5,51.8,879.6
22/01/2020,16:00:00,WALLSEND,105.9,30.4,5.8,51.5,694.7
22/01/2020,17:00:00,WALLSEND,99.9,30.3,5.1,47.9,471.4
22/01/2020,18:00:00,WALLSEND,84.5,30.3,3.4,48.7,102.4
22/01/2020,19:00:00,WALLSEND,56.8,29.2,2,49.7,28.8
22/01/2020,20:00:00,WALLSEND,54.5,28.1,1.7,56.9,-2.1
22/01/2020,21:00:00,WALLSEND,33.4,27.2,1.7,59.1,-3.3
22/01/2020,22:00:00,WALLSEND,35.3,26.6,1.2,55.1,-3.5
22/01/2020,23:00:00,WALLSEND,59.8,26.2,0.9,50.2,-3.5
23/01/2020,01:00:00,WALLSEND,347.7,22.7,0.3,62.1,-2.3
23/01/2020,02:00:00,WALLSEND,45.5,21.4,0.4,68.4,-2.4
23/01/2020,03:00:00,WALLSEND,287.4,19.8,0.2,76.3,-2.1
23/01/2020,04:00:00,WALLSEND,312.7,19.3,0.2,80.5,-2.2
23/01/2020,05:00:00,WALLSEND,12.2,19,0.3,81.4,-1.7
23/01/2020,06:00:00,WALLSEND,352.5,19.4,0.9,77.3,29.7
23/01/2020,07:00:00,WALLSEND,9,22.8,0.5,66.1,206.8
23/01/2020,08:00:00,WALLSEND,338.9,28.1,1.6,50.1,435.7
23/01/2020,09:00:00,WALLSEND,343.2,33.1,2.4,40.3,652.6
23/01/2020,10:00:00,WALLSEND,356.6,35.2,2.8,36,837.8
23/01/2020,11:00:00,WALLSEND,327.1,38.3,4.9,28.7,974.1
23/01/2020,12:00:00,WALLSEND,325.6,39.2,4.9,25.9,753.9
23/01/2020,13:00:00,WALLSEND,318.5,40.1,5.5,23,865
23/01/2020,14:00:00,WALLSEND,319,41.1,5.8,21.1,897.5
23/01/2020,15:00:00,WALLSEND,325.3,41.6,5.6,20.6,828.9
23/01/2020,16:00:00,WALLSEND,323.7,41.7,4.5,20.4,591.8
23/01/2020,17:00:00,WALLSEND,328.9,41.4,4.9,20.9,381
23/01/2020,18:00:00,WALLSEND,326,40.4,4.7,23.9,143.9
23/01/2020,19:00:00,WALLSEND,346.7,37.4,3.3,29.8,28.2
23/01/2020,20:00:00,WALLSEND,5,33.6,2.7,41.8,-1.3
23/01/2020,21:00:00,WALLSEND,354.6,32.3,1.9,47.3,-1.9
23/01/2020,22:00:00,WALLSEND,286.6,31.5,2.5,52.5,-1.8
23/01/2020,23:00:00,WALLSEND,305.2,30,2.5,58.1,-2.9
24/01/2020,01:00:00,WALLSEND,301.4,29.2,2.8,60.7,-1.9
24/01/2020,02:00:00,WALLSEND,325.1,29.4,3.1,58.8,-1.9
24/01/2020,03:00:00,WALLSEND,342.3,28.7,1.6,61.2,-1.8
24/01/2020,04:00:00,WALLSEND,313.3,29.7,2.1,55.4,-2.3
24/01/2020,05:00:00,WALLSEND,313.4,29.8,2.9,55.2,-2.4
24/01/2020,06:00:00,WALLSEND,255.5,29.5,1.7,56.8,19
24/01/2020,07:00:00,WALLSEND,207.1,28.8,2.1,62.5,171.7
24/01/2020,08:00:00,WALLSEND,186.3,28.5,2.7,67.6,373.6
24/01/2020,09:00:00,WALLSEND,176.9,28.8,3,62.5,586.4
24/01/2020,10:00:00,WALLSEND,157,28.4,4.7,59.8,613.2
24/01/2020,11:00:00,WALLSEND,167.6,27.3,4,58.6,485.3
24/01/2020,12:00:00,WALLSEND,158.3,26.9,4.6,64.5,596.7
24/01/2020,13:00:00,WALLSEND,159.9,27.5,4.5,62.4,757.3
24/01/2020,14:00:00,WALLSEND,160.9,26.1,3.5,66.6,314.7
24/01/2020,15:00:00,WALLSEND,162.5,25.8,2.6,70.5,519.7
24/01/2020,16:00:00,WALLSEND,131.6,26.7,4,67.8,438.8
24/01/2020,17:00:00,WALLSEND,134.8,25.7,3.7,74.3,162.7
24/01/2020,18:00:00,WALLSEND,113.5,25.6,3.5,75.1,80.2
24/01/2020,19:00:00,WALLSEND,93,25.3,2.8,76.4,37.1
24/01/2020,20:00:00,WALLSEND,113.1,24.7,2.7,80.1,-1.4
24/01/2020,21:00:00,WALLSEND,125.1,24.6,2.3,79,-2.2
24/01/2020,22:00:00,WALLSEND,122.4,24.4,2,79.8,-2.3
24/01/2020,23:00:00,WALLSEND,151.4,24.6,1.9,79.4,-1.4
25/01/2020,01:00:00,WALLSEND,153.3,24.5,2,80,-1.3
25/01/2020,02:00:00,WALLSEND,159.2,24.4,1.5,81.5,-1.3
25/01/2020,03:00:00,WALLSEND,163.6,24.3,1.2,83.1,-1.3
25/01/2020,04:00:00,WALLSEND,148.2,24.3,2.2,83.6,-1.2
25/01/2020,05:00:00,WALLSEND,150.5,24.2,2.7,83.6,-1.2
25/01/2020,06:00:00,WALLSEND,155.5,24,2.4,85.2,1.9
25/01/2020,07:00:00,WALLSEND,156.4,23,2,93.5,14.4
25/01/2020,08:00:00,WALLSEND,168.7,22.9,1.2,95.5,43.7
25/01/2020,09:00:00,WALLSEND,176.8,23.1,0.8,96.1,55.3
25/01/2020,10:00:00,WALLSEND,183.1,23.7,1,95.9,130.7
25/01/2020,11:00:00,WALLSEND,150.6,24.2,1.5,94.8,298.2
25/01/2020,12:00:00,WALLSEND,120.2,25.9,2.2,86.2,478.6
25/01/2020,13:00:00,WALLSEND,134,26.3,3.3,83.1,422.1
25/01/2020,14:00:00,WALLSEND,126.1,27.7,3.8,77.8,957.5
25/01/2020,15:00:00,WALLSEND,130.5,27.8,3.3,75.7,727.8
25/01/2020,16:00:00,WALLSEND,132.3,27.7,3.7,75.9,439.8
25/01/2020,17:00:00,WALLSEND,129.4,26.5,3.7,80.5,283.5
25/01/2020,18:00:00,WALLSEND,126.5,26.2,2.6,84.2,86.5
25/01/2020,19:00:00,WALLSEND,136.6,26.1,1.1,83.9,30.7
25/01/2020,20:00:00,WALLSEND,210.7,25.8,1.1,85.4,-1.3
25/01/2020,21:00:00,WALLSEND,199.9,25.5,1.2,87.6,-1.7
25/01/2020,22:00:00,WALLSEND,150.1,25,2.4,90.8,-1.4
25/01/2020,23:00:00,WALLSEND,137.3,24.3,1.4,91.9,-1.4
26/01/2020,01:00:00,WALLSEND,224.8,24.1,0.4,92.2,-1.7
26/01/2020,02:00:00,WALLSEND,156.3,23.8,0.3,93.1,-1.7
26/01/2020,03:00:00,WALLSEND,157.3,23.5,0.3,94.5,-1.8
26/01/2020,04:00:00,WALLSEND,260.4,23.2,0.4,94.9,-1.8
26/01/2020,05:00:00,WALLSEND,207,22.7,0.4,95.9,-1.9
26/01/2020,06:00:00,WALLSEND,204.5,22.9,0.3,96.4,21.4
26/01/2020,07:00:00,WALLSEND,231,24.3,0.6,92.5,197.4
26/01/2020,08:00:00,WALLSEND,273.1,26.9,0.4,80.5,395.8
26/01/2020,09:00:00,WALLSEND,329.8,29.6,1.7,66.3,649.7
26/01/2020,10:00:00,WALLSEND,332.3,31.4,2.2,57.3,819.9
26/01/2020,11:00:00,WALLSEND,315.6,33.9,2.5,44.9,926.3
26/01/2020,12:00:00,WALLSEND,328,35.5,3.3,39.7,1047.6
26/01/2020,13:00:00,WALLSEND,118.3,35.1,0.8,43,1064.3
26/01/2020,14:00:00,WALLSEND,125.3,31.4,6.9,57.7,913.5
26/01/2020,15:00:00,WALLSEND,110.2,30.5,5.6,57.6,413
26/01/2020,16:00:00,WALLSEND,117.2,29.5,3.6,58.2,69.3
26/01/2020,17:00:00,WALLSEND,3.6,27.7,2.9,64.5,27.2
26/01/2020,18:00:00,WALLSEND,8.9,25.1,2.1,72.3,6.6
26/01/2020,19:00:00,WALLSEND,12,23.4,1.1,82.6,6.3
26/01/2020,20:00:00,WALLSEND,292.6,24,0.4,78.4,-1.6
26/01/2020,21:00:00,WALLSEND,275.4,24.4,0.3,77.3,-1.7
26/01/2020,22:00:00,WALLSEND,291.2,23.9,0.2,81.9,-2.4
26/01/2020,23:00:00,WALLSEND,47.4,23.2,0.8,84,-2.3
27/01/2020,01:00:00,WALLSEND,297.5,22.5,0.2,87.6,-2
27/01/2020,02:00:00,WALLSEND,209.1,22.3,0.7,87,-2.3
27/01/2020,03:00:00,WALLSEND,209,22.3,0.8,86.8,-2.3
27/01/2020,04:00:00,WALLSEND,206.1,23.4,1.4,90.4,-1.9
27/01/2020,05:00:00,WALLSEND,210.5,23.9,1,89.7,-1.5
27/01/2020,06:00:00,WALLSEND,212.8,24.3,0.8,88,19
27/01/2020,07:00:00,WALLSEND,219,24.8,1.1,85.2,69
27/01/2020,08:00:00,WALLSEND,203,25.7,1.2,80.6,166.4
27/01/2020,09:00:00,WALLSEND,182.5,26.3,1.7,76.3,263.5
27/01/2020,10:00:00,WALLSEND,175.3,26.7,1.8,74.4,314.5
27/01/2020,11:00:00,WALLSEND,183.9,27.3,1.4,71.6,338.6
27/01/2020,12:00:00,WALLSEND,171,27.9,1.3,69.5,375.2
27/01/2020,13:00:00,WALLSEND,166.7,28.1,1.3,69.1,426.3
27/01/2020,14:00:00,WALLSEND,123.7,28.6,3.2,69.3,806.3
27/01/2020,15:00:00,WALLSEND,125.7,28.1,4.6,71.2,844.7
27/01/2020,16:00:00,WALLSEND,112.8,27.6,4.1,73.7,632
27/01/2020,17:00:00,WALLSEND,101.6,27.6,3.9,68.6,443.6
27/01/2020,18:00:00,WALLSEND,103.3,27.9,2.8,65.6,102.9
27/01/2020,19:00:00,WALLSEND,95,27.5,2.2,66.6,19.7
27/01/2020,20:00:00,WALLSEND,72.4,26.5,1.1,70.4,-2
27/01/2020,21:00:00,WALLSEND,99.6,25.5,0.4,72.4,-2.2
27/01/2020,22:00:00,WALLSEND,83.3,24.9,0.6,74.4,-2.5
27/01/2020,23:00:00,WALLSEND,98.7,24.3,0.7,76.9,-2.4
28/01/2020,01:00:00,WALLSEND,190.3,22.9,0.4,84,-2
28/01/2020,02:00:00,WALLSEND,208.2,22.3,0.6,86.4,-2
28/01/2020,03:00:00,WALLSEND,209.1,21.6,0.5,89.5,-2
28/01/2020,04:00:00,WALLSEND,202.2,21.3,0.6,90.7,-2.1
28/01/2020,05:00:00,WALLSEND,215,20.8,0.4,92.6,-2
28/01/2020,06:00:00,WALLSEND,206.5,21,0.5,92.7,23.6
28/01/2020,07:00:00,WALLSEND,170.3,23.4,0.8,84.7,185.5
28/01/2020,08:00:00,WALLSEND,139.5,26.1,0.9,74.9,387.6
28/01/2020,09:00:00,WALLSEND,152.8,27.7,0.9,69.7,535.2
28/01/2020,10:00:00,WALLSEND,114.6,29.8,1.1,62.6,751.9
28/01/2020,11:00:00,WALLSEND,123.1,31.4,2.2,57.7,930.8
28/01/2020,12:00:00,WALLSEND,108.3,31.3,3.3,57.7,735.6
28/01/2020,13:00:00,WALLSEND,117.1,30.4,3.9,60.1,743.8
28/01/2020,14:00:00,WALLSEND,112,31,4,59,685.4
28/01/2020,15:00:00,WALLSEND,112.7,32.6,4.4,55,705.6
28/01/2020,16:00:00,WALLSEND,113.3,31.8,3.2,56.1,181
28/01/2020,17:00:00,WALLSEND,104.9,31,1.7,57,57.7
28/01/2020,18:00:00,WALLSEND,174.1,30.3,1.1,59.3,52
28/01/2020,19:00:00,WALLSEND,196,27.5,1.9,71.2,13.6
28/01/2020,20:00:00,WALLSEND,357.7,24.4,1.7,86.3,0.5
28/01/2020,21:00:00,WALLSEND,201.2,25.1,1.9,85.1,-0.3
28/01/2020,22:00:00,WALLSEND,204.6,24.8,2.7,86,-1.4
28/01/2020,23:00:00,WALLSEND,199.6,24.6,2.5,85.7,-2
29/01/2020,01:00:00,WALLSEND,196.8,24.7,1.8,87.1,-2.1
29/01/2020,02:00:00,WALLSEND,207.9,24.5,1.6,87.4,-1.7
29/01/2020,03:00:00,WALLSEND,203,24.6,1.7,86.9,-1.6
29/01/2020,04:00:00,WALLSEND,192.6,24.4,1.9,87.9,-1.6
29/01/2020,05:00:00,WALLSEND,195.2,24.4,1.7,88.8,-1.6
29/01/2020,06:00:00,WALLSEND,193.4,24.3,1.8,87.7,3.3
29/01/2020,07:00:00,WALLSEND,196.3,23.9,1.8,91.2,30.6
29/01/2020,08:00:00,WALLSEND,187,23.6,2,90.8,75.5
29/01/2020,09:00:00,WALLSEND,178.4,24.5,2.1,83.7,145.6
29/01/2020,10:00:00,WALLSEND,175.6,24.9,2.4,81.2,215.9
29/01/2020,11:00:00,WALLSEND,169.3,25.3,2.9,78.2,308.4
29/01/2020,12:00:00,WALLSEND,168.8,24.9,2.7,76,258
29/01/2020,13:00:00,WALLSEND,172.9,25.5,2.3,75.3,446.4
29/01/2020,14:00:00,WALLSEND,158.5,26,3.1,74.4,557.9
29/01/2020,15:00:00,WALLSEND,145.1,26.2,4.3,72.2,566.8
29/01/2020,16:00:00,WALLSEND,139.3,25.8,4.6,73.8,283.4
29/01/2020,17:00:00,WALLSEND,134.8,25.1,4.8,75.9,192.6
29/01/2020,18:00:00,WALLSEND,132.9,24.7,4.6,78.2,93.8
29/01/2020,19:00:00,WALLSEND,138.5,24.3,4.2,80,17.6
29/01/2020,20:00:00,WALLSEND,135,24,3.5,80.9,-1.2
29/01/2020,21:00:00,WALLSEND,136.8,23.8,3,81.5,-1.9
29/01/2020,22:00:00,WALLSEND,141.9,23.5,2.5,81.9,-1.9
29/01/2020,23:00:00,WALLSEND,146.9,23.3,2.1,82.4,-2
30/01/2020,01:00:00,WALLSEND,212.4,21.7,0.7,90.4,-2.1
30/01/2020,02:00:00,WALLSEND,206.6,21,0.7,92.6,-2.2
30/01/2020,03:00:00,WALLSEND,194.1,20.3,0.7,94.4,-2.1
30/01/2020,04:00:00,WALLSEND,215.5,20,0.5,95.3,-2.1
30/01/2020,05:00:00,WALLSEND,202.7,19.8,0.6,95.8,-2.1
30/01/2020,06:00:00,WALLSEND,209.2,19.8,0.7,96.1,24
30/01/2020,07:00:00,WALLSEND,198,21.5,0.7,92.1,164.9
30/01/2020,08:00:00,WALLSEND,198.1,23.8,1.1,81.2,328.5
30/01/2020,09:00:00,WALLSEND,150.5,25.3,1.1,73,480.2
30/01/2020,10:00:00,WALLSEND,127.9,26.7,1.8,67.1,646
30/01/2020,11:00:00,WALLSEND,119,26.9,2.7,66,595
30/01/2020,12:00:00,WALLSEND,124.5,27.9,3.2,63.2,957.5
30/01/2020,13:00:00,WALLSEND,121.2,27.9,4.1,64.3,975.2
30/01/2020,14:00:00,WALLSEND,113.2,27.9,4.2,66.1,940.5
30/01/2020,15:00:00,WALLSEND,108.2,27.6,4.4,67.8,808.4
30/01/2020,16:00:00,WALLSEND,108.3,27.4,4.5,69.1,636.9
30/01/2020,17:00:00,WALLSEND,99.6,27,4.5,71.1,424.4
30/01/2020,18:00:00,WALLSEND,102.4,26.2,4.1,78.3,115.7
30/01/2020,19:00:00,WALLSEND,96.2,25.6,2.9,82.2,25.8
30/01/2020,20:00:00,WALLSEND,98.9,24.8,1.6,85.2,-2.2
